estimator,quantile,n,distribution,efficiency
THD|0.5|Min1,0.81,9,"Weibull(1,0.5)",0.12781664994991546
THD|0.5|Min1,0.81,9,"Exp(1) + Outliers",0.1042461426862586
THD|0.5|Min1,0.81,10,"Uniform(0,1)",1.5579642538369436
THD|0.5|Min1,0.81,10,"Beta(2,10)",0.4412135269728727
THD|0.5|Min1,0.81,10,"Normal(0,1^2)",0.5459794904512417
THD|0.5|Min1,0.81,10,"Weibull(1,2)",0.480425591514493
THD|0.5|Min1,0.81,10,"Exp(1)",0.28504478710323605
THD|0.5|Min1,0.81,10,"Cauchy(0,1)",0.002582519383083367
THD|0.5|Min1,0.81,10,"Pareto(1,0.5)",8.087616229647786E-08
THD|0.5|Min1,0.81,10,"LogNormal(0,3^2)",0.0016470792435248976
THD|0.5|Min1,0.81,10,"Weibull(1,0.5)",0.11308305786987966
THD|0.5|Min1,0.81,10,"Exp(1) + Outliers",0.05923895206429215
THD|0.5|Min1,0.81,11,"Uniform(0,1)",1.4548112981552241
THD|0.5|Min1,0.81,11,"Beta(2,10)",0.9229015679299413
THD|0.5|Min1,0.81,11,"Normal(0,1^2)",1.0652678150921717
THD|0.5|Min1,0.81,11,"Weibull(1,2)",0.9813701590721188
THD|0.5|Min1,0.81,11,"Exp(1)",0.7640601597815652
THD|0.5|Min1,0.81,11,"Cauchy(0,1)",0.269057225568691
THD|0.5|Min1,0.81,11,"Pareto(1,0.5)",0.04475537818946934
THD|0.5|Min1,0.81,11,"LogNormal(0,3^2)",0.1817360901814408
THD|0.5|Min1,0.81,11,"Weibull(1,0.5)",0.5167349925354892
THD|0.5|Min1,0.81,11,"Exp(1) + Outliers",0.2505613929119113
THD|0.5|Min1,0.81,12,"Uniform(0,1)",1.5812006297901504
THD|0.5|Min1,0.81,12,"Beta(2,10)",0.8816118598035415
THD|0.5|Min1,0.81,12,"Normal(0,1^2)",0.9701814907374892
THD|0.5|Min1,0.81,12,"Weibull(1,2)",0.9185378033530256
THD|0.5|Min1,0.81,12,"Exp(1)",0.7092483550372902
THD|0.5|Min1,0.81,12,"Cauchy(0,1)",0.18419109489595126
THD|0.5|Min1,0.81,12,"Pareto(1,0.5)",0.006887715516177311
THD|0.5|Min1,0.81,12,"LogNormal(0,3^2)",0.13846114127767967
THD|0.5|Min1,0.81,12,"Weibull(1,0.5)",0.42955893864274464
THD|0.5|Min1,0.81,12,"Exp(1) + Outliers",0.16251766415312982
THD|0.5|Min1,0.81,13,"Uniform(0,1)",1.4988781185571258
THD|0.5|Min1,0.81,13,"Beta(2,10)",0.7319423846458659
THD|0.5|Min1,0.81,13,"Normal(0,1^2)",0.8483114391356441
THD|0.5|Min1,0.81,13,"Weibull(1,2)",0.7581137008181856
THD|0.5|Min1,0.81,13,"Exp(1)",0.5950747598709221
THD|0.5|Min1,0.81,13,"Cauchy(0,1)",0.13633697859536867
THD|0.5|Min1,0.81,13,"Pareto(1,0.5)",0.02531620281250538
THD|0.5|Min1,0.81,13,"LogNormal(0,3^2)",0.10554834638189776
THD|0.5|Min1,0.81,13,"Weibull(1,0.5)",0.34670968486999076
THD|0.5|Min1,0.81,13,"Exp(1) + Outliers",0.12898869878232874
THD|0.5|Min1,0.81,14,"Uniform(0,1)",1.4825355437469065
THD|0.5|Min1,0.81,14,"Beta(2,10)",0.6339793614332215
THD|0.5|Min1,0.81,14,"Normal(0,1^2)",0.7601367445141713
THD|0.5|Min1,0.81,14,"Weibull(1,2)",0.6908459258339366
THD|0.5|Min1,0.81,14,"Exp(1)",0.5125748901100741
THD|0.5|Min1,0.81,14,"Cauchy(0,1)",0.12456946556317346
THD|0.5|Min1,0.81,14,"Pareto(1,0.5)",0.003340703919883003
THD|0.5|Min1,0.81,14,"LogNormal(0,3^2)",0.07877041427416355
THD|0.5|Min1,0.81,14,"Weibull(1,0.5)",0.2867813951350928
THD|0.5|Min1,0.81,14,"Exp(1) + Outliers",0.12304821864476065
THD|0.5|Min1,0.81,15,"Uniform(0,1)",1.4301999271267092
THD|0.5|Min1,0.81,15,"Beta(2,10)",0.5768903305431352
THD|0.5|Min1,0.81,15,"Normal(0,1^2)",0.6862697119148208
THD|0.5|Min1,0.81,15,"Weibull(1,2)",0.6137623089823574
THD|0.5|Min1,0.81,15,"Exp(1)",0.4471230709330789
THD|0.5|Min1,0.81,15,"Cauchy(0,1)",0.08352910217935285
THD|0.5|Min1,0.81,15,"Pareto(1,0.5)",0.004275181384266575
THD|0.5|Min1,0.81,15,"LogNormal(0,3^2)",0.03957063310059911
THD|0.5|Min1,0.81,15,"Weibull(1,0.5)",0.2543718043557307
THD|0.5|Min1,0.81,15,"Exp(1) + Outliers",0.06387255414300441
THD|0.5|Min1,0.81,16,"Uniform(0,1)",1.5461774194025337
THD|0.5|Min1,0.81,16,"Beta(2,10)",0.7730188815362433
THD|0.5|Min1,0.81,16,"Normal(0,1^2)",0.8933009899980245
THD|0.5|Min1,0.81,16,"Weibull(1,2)",0.8361903701469194
THD|0.5|Min1,0.81,16,"Exp(1)",0.6109421039169591
THD|0.5|Min1,0.81,16,"Cauchy(0,1)",0.15043946663589902
THD|0.5|Min1,0.81,16,"Pareto(1,0.5)",0.0032413294048924146
THD|0.5|Min1,0.81,16,"LogNormal(0,3^2)",0.0773378891635115
THD|0.5|Min1,0.81,16,"Weibull(1,0.5)",0.36532733686659313
THD|0.5|Min1,0.81,16,"Exp(1) + Outliers",0.12042133847648621
THD|0.5|Min1,0.81,17,"Uniform(0,1)",1.5094531108702374
THD|0.5|Min1,0.81,17,"Beta(2,10)",0.7453515029907505
THD|0.5|Min1,0.81,17,"Normal(0,1^2)",0.8537935307884347
THD|0.5|Min1,0.81,17,"Weibull(1,2)",0.7846532895659526
THD|0.5|Min1,0.81,17,"Exp(1)",0.5806993591549621
THD|0.5|Min1,0.81,17,"Cauchy(0,1)",0.13089859697542314
THD|0.5|Min1,0.81,17,"Pareto(1,0.5)",0.005893390934148195
THD|0.5|Min1,0.81,17,"LogNormal(0,3^2)",0.04839375226294979
THD|0.5|Min1,0.81,17,"Weibull(1,0.5)",0.33042386471153207
THD|0.5|Min1,0.81,17,"Exp(1) + Outliers",0.07602074023256898
THD|0.5|Min1,0.81,18,"Uniform(0,1)",1.4315487150333623
THD|0.5|Min1,0.81,18,"Beta(2,10)",0.657551503377435
THD|0.5|Min1,0.81,18,"Normal(0,1^2)",0.7799425105932442
THD|0.5|Min1,0.81,18,"Weibull(1,2)",0.6950308468341801
THD|0.5|Min1,0.81,18,"Exp(1)",0.515842478844552
THD|0.5|Min1,0.81,18,"Cauchy(0,1)",0.12168215713493286
THD|0.5|Min1,0.81,18,"Pareto(1,0.5)",0.0036311871114509306
THD|0.5|Min1,0.81,18,"LogNormal(0,3^2)",0.054006426795825964
THD|0.5|Min1,0.81,18,"Weibull(1,0.5)",0.29656333410107705
THD|0.5|Min1,0.81,18,"Exp(1) + Outliers",0.05123668629887499
THD|0.5|Min1,0.81,19,"Uniform(0,1)",1.316580046010923
THD|0.5|Min1,0.81,19,"Beta(2,10)",0.9572294089180476
THD|0.5|Min1,0.81,19,"Normal(0,1^2)",1.0197798154068203
THD|0.5|Min1,0.81,19,"Weibull(1,2)",1.0004461380745282
THD|0.5|Min1,0.81,19,"Exp(1)",0.846621865450093
THD|0.5|Min1,0.81,19,"Cauchy(0,1)",0.45465517574437586
THD|0.5|Min1,0.81,19,"Pareto(1,0.5)",0.17453935070741275
THD|0.5|Min1,0.81,19,"LogNormal(0,3^2)",0.3174756718675298
THD|0.5|Min1,0.81,19,"Weibull(1,0.5)",0.6171408830532941
THD|0.5|Min1,0.81,19,"Exp(1) + Outliers",0.17853810626331673
THD|0.5|Min1,0.81,20,"Uniform(0,1)",1.3348395462024958
THD|0.5|Min1,0.81,20,"Beta(2,10)",0.9065384041203552
THD|0.5|Min1,0.81,20,"Normal(0,1^2)",0.9622769139449737
THD|0.5|Min1,0.81,20,"Weibull(1,2)",0.9402100382808011
THD|0.5|Min1,0.81,20,"Exp(1)",0.7966807924016341
THD|0.5|Min1,0.81,20,"Cauchy(0,1)",0.39007763052347044
THD|0.5|Min1,0.81,20,"Pareto(1,0.5)",0.12651718374579313
THD|0.5|Min1,0.81,20,"LogNormal(0,3^2)",0.22932277020344227
THD|0.5|Min1,0.81,20,"Weibull(1,0.5)",0.5499702905857042
THD|0.5|Min1,0.81,20,"Exp(1) + Outliers",0.1469575833641085
THD|0.5|Min1,0.82,2,"Uniform(0,1)",1.1699713038905124
THD|0.5|Min1,0.82,2,"Beta(2,10)",0.957685772248741
THD|0.5|Min1,0.82,2,"Normal(0,1^2)",1.0834248493554035
THD|0.5|Min1,0.82,2,"Weibull(1,2)",1.016393286879876
THD|0.5|Min1,0.82,2,"Exp(1)",0.8323669655273294
THD|0.5|Min1,0.82,2,"Cauchy(0,1)",0.7085435629012716
THD|0.5|Min1,0.82,2,"Pareto(1,0.5)",0.6723991083126745
THD|0.5|Min1,0.82,2,"LogNormal(0,3^2)",0.6723119237519248
THD|0.5|Min1,0.82,2,"Weibull(1,0.5)",0.6881667744946973
THD|0.5|Min1,0.82,2,"Exp(1) + Outliers",0.6763922359731186
THD|0.5|Min1,0.82,3,"Uniform(0,1)",1.3795048285045968
THD|0.5|Min1,0.82,3,"Beta(2,10)",0.7786585257722693
THD|0.5|Min1,0.82,3,"Normal(0,1^2)",0.9805865094655782
THD|0.5|Min1,0.82,3,"Weibull(1,2)",0.8460068717654182
THD|0.5|Min1,0.82,3,"Exp(1)",0.6013276453794743
THD|0.5|Min1,0.82,3,"Cauchy(0,1)",0.4100092081533227
THD|0.5|Min1,0.82,3,"Pareto(1,0.5)",0.40961137129095665
THD|0.5|Min1,0.82,3,"LogNormal(0,3^2)",0.4112067506791658
THD|0.5|Min1,0.82,3,"Weibull(1,0.5)",0.4350190178155859
THD|0.5|Min1,0.82,3,"Exp(1) + Outliers",0.42963292604269
THD|0.5|Min1,0.82,4,"Uniform(0,1)",1.6334828777842305
THD|0.5|Min1,0.82,4,"Beta(2,10)",0.6265825102955335
THD|0.5|Min1,0.82,4,"Normal(0,1^2)",0.8104191389457635
THD|0.5|Min1,0.82,4,"Weibull(1,2)",0.6987768271478536
THD|0.5|Min1,0.82,4,"Exp(1)",0.4352767892264233
THD|0.5|Min1,0.82,4,"Cauchy(0,1)",0.21384079897405656
THD|0.5|Min1,0.82,4,"Pareto(1,0.5)",0.21167208208133895
THD|0.5|Min1,0.82,4,"LogNormal(0,3^2)",0.2129778926771433
THD|0.5|Min1,0.82,4,"Weibull(1,0.5)",0.26516259914245077
THD|0.5|Min1,0.82,4,"Exp(1) + Outliers",0.2501414784731838
THD|0.5|Min1,0.82,5,"Uniform(0,1)",1.7954146768848842
THD|0.5|Min1,0.82,5,"Beta(2,10)",0.5078015274164375
THD|0.5|Min1,0.82,5,"Normal(0,1^2)",0.6651229461851709
THD|0.5|Min1,0.82,5,"Weibull(1,2)",0.5727976751785572
THD|0.5|Min1,0.82,5,"Exp(1)",0.3177403246103818
THD|0.5|Min1,0.82,5,"Cauchy(0,1)",0.07993141319622457
THD|0.5|Min1,0.82,5,"Pareto(1,0.5)",0.07841280453059747
THD|0.5|Min1,0.82,5,"LogNormal(0,3^2)",0.08185772645582469
THD|0.5|Min1,0.82,5,"Weibull(1,0.5)",0.14731409154068964
THD|0.5|Min1,0.82,5,"Exp(1) + Outliers",0.12655538939209435
THD|0.5|Min1,0.82,6,"Uniform(0,1)",1.9944926061564334
THD|0.5|Min1,0.82,6,"Beta(2,10)",0.7737415762646004
THD|0.5|Min1,0.82,6,"Normal(0,1^2)",1.0011385007311813
THD|0.5|Min1,0.82,6,"Weibull(1,2)",0.845128927208166
THD|0.5|Min1,0.82,6,"Exp(1)",0.5329792739715039
THD|0.5|Min1,0.82,6,"Cauchy(0,1)",0.02922010129847109
THD|0.5|Min1,0.82,6,"Pareto(1,0.5)",0.024596180212343315
THD|0.5|Min1,0.82,6,"LogNormal(0,3^2)",0.03522081464878851
THD|0.5|Min1,0.82,6,"Weibull(1,0.5)",0.19352788640894364
THD|0.5|Min1,0.82,6,"Exp(1) + Outliers",0.17099460576376224
THD|0.5|Min1,0.82,7,"Uniform(0,1)",2.079134428402254
THD|0.5|Min1,0.82,7,"Beta(2,10)",0.7233958911364147
THD|0.5|Min1,0.82,7,"Normal(0,1^2)",0.9029811021672224
THD|0.5|Min1,0.82,7,"Weibull(1,2)",0.7987124240526371
THD|0.5|Min1,0.82,7,"Exp(1)",0.47233492563595686
THD|0.5|Min1,0.82,7,"Cauchy(0,1)",0.00319586407209981
THD|0.5|Min1,0.82,7,"Pareto(1,0.5)",1.0214128774919706E-06
THD|0.5|Min1,0.82,7,"LogNormal(0,3^2)",0.004004603207065714
THD|0.5|Min1,0.82,7,"Weibull(1,0.5)",0.18175677418056876
THD|0.5|Min1,0.82,7,"Exp(1) + Outliers",0.1385194476639349
THD|0.5|Min1,0.82,8,"Uniform(0,1)",1.944670967803875
THD|0.5|Min1,0.82,8,"Beta(2,10)",0.6215731267908242
THD|0.5|Min1,0.82,8,"Normal(0,1^2)",0.7902727969027254
THD|0.5|Min1,0.82,8,"Weibull(1,2)",0.6323558608119597
THD|0.5|Min1,0.82,8,"Exp(1)",0.40401569994994957
THD|0.5|Min1,0.82,8,"Cauchy(0,1)",0.003490621258433013
THD|0.5|Min1,0.82,8,"Pareto(1,0.5)",1.88776322095219E-05
THD|0.5|Min1,0.82,8,"LogNormal(0,3^2)",0.004541894078026805
THD|0.5|Min1,0.82,8,"Weibull(1,0.5)",0.16216329742344615
THD|0.5|Min1,0.82,8,"Exp(1) + Outliers",0.13361885090317757
THD|0.5|Min1,0.82,9,"Uniform(0,1)",1.8135647202427017
THD|0.5|Min1,0.82,9,"Beta(2,10)",0.5133468082669819
THD|0.5|Min1,0.82,9,"Normal(0,1^2)",0.6796340819280102
THD|0.5|Min1,0.82,9,"Weibull(1,2)",0.5736535886068455
THD|0.5|Min1,0.82,9,"Exp(1)",0.3475496836478731
THD|0.5|Min1,0.82,9,"Cauchy(0,1)",0.0040898410973098185
THD|0.5|Min1,0.82,9,"Pareto(1,0.5)",7.523927616849989E-07
THD|0.5|Min1,0.82,9,"LogNormal(0,3^2)",0.003102297827533955
THD|0.5|Min1,0.82,9,"Weibull(1,0.5)",0.14574813460955938
THD|0.5|Min1,0.82,9,"Exp(1) + Outliers",0.09895670771323362
THD|0.5|Min1,0.82,10,"Uniform(0,1)",1.7157086444829963
THD|0.5|Min1,0.82,10,"Beta(2,10)",0.4655676872035556
THD|0.5|Min1,0.82,10,"Normal(0,1^2)",0.5982153605924139
THD|0.5|Min1,0.82,10,"Weibull(1,2)",0.5093609964629864
THD|0.5|Min1,0.82,10,"Exp(1)",0.299127425393384
THD|0.5|Min1,0.82,10,"Cauchy(0,1)",0.0023000183786485175
THD|0.5|Min1,0.82,10,"Pareto(1,0.5)",2.6869957508985833E-06
THD|0.5|Min1,0.82,10,"LogNormal(0,3^2)",0.002644821801550964
THD|0.5|Min1,0.82,10,"Weibull(1,0.5)",0.12658333786390524
THD|0.5|Min1,0.82,10,"Exp(1) + Outliers",0.08199863681445117
THD|0.5|Min1,0.82,11,"Uniform(0,1)",1.634525616713696
THD|0.5|Min1,0.82,11,"Beta(2,10)",0.41733153699776127
THD|0.5|Min1,0.82,11,"Normal(0,1^2)",0.5294237257135239
THD|0.5|Min1,0.82,11,"Weibull(1,2)",0.45158936494648655
THD|0.5|Min1,0.82,11,"Exp(1)",0.2730191347147437
THD|0.5|Min1,0.82,11,"Cauchy(0,1)",0.0018843138198957647
THD|0.5|Min1,0.82,11,"Pareto(1,0.5)",5.708842789655482E-06
THD|0.5|Min1,0.82,11,"LogNormal(0,3^2)",0.0015151645067279522
THD|0.5|Min1,0.82,11,"Weibull(1,0.5)",0.10261789472416748
THD|0.5|Min1,0.82,11,"Exp(1) + Outliers",0.058662610315473804
THD|0.5|Min1,0.82,12,"Uniform(0,1)",1.5519675842444989
THD|0.5|Min1,0.82,12,"Beta(2,10)",0.9237230083013206
THD|0.5|Min1,0.82,12,"Normal(0,1^2)",1.0441333094589336
THD|0.5|Min1,0.82,12,"Weibull(1,2)",0.9701344658873751
THD|0.5|Min1,0.82,12,"Exp(1)",0.7629409635875124
THD|0.5|Min1,0.82,12,"Cauchy(0,1)",0.18573281084773505
THD|0.5|Min1,0.82,12,"Pareto(1,0.5)",0.055475082704921345
THD|0.5|Min1,0.82,12,"LogNormal(0,3^2)",0.11344527497014052
THD|0.5|Min1,0.82,12,"Weibull(1,0.5)",0.48326671001500815
THD|0.5|Min1,0.82,12,"Exp(1) + Outliers",0.2365467527087777
THD|0.5|Min1,0.82,13,"Uniform(0,1)",1.518624688705987
THD|0.5|Min1,0.82,13,"Beta(2,10)",0.7981867406979184
THD|0.5|Min1,0.82,13,"Normal(0,1^2)",0.955156742340057
THD|0.5|Min1,0.82,13,"Weibull(1,2)",0.8653395774373385
THD|0.5|Min1,0.82,13,"Exp(1)",0.6635491830074981
THD|0.5|Min1,0.82,13,"Cauchy(0,1)",0.20815073354097077
THD|0.5|Min1,0.82,13,"Pareto(1,0.5)",0.012007648624156651
THD|0.5|Min1,0.82,13,"LogNormal(0,3^2)",0.07920361055358795
THD|0.5|Min1,0.82,13,"Weibull(1,0.5)",0.3835520154728532
THD|0.5|Min1,0.82,13,"Exp(1) + Outliers",0.19269441223270875
THD|0.5|Min1,0.82,14,"Uniform(0,1)",1.4831073380880153
THD|0.5|Min1,0.82,14,"Beta(2,10)",0.7019622444274712
THD|0.5|Min1,0.82,14,"Normal(0,1^2)",0.8330330960477941
THD|0.5|Min1,0.82,14,"Weibull(1,2)",0.7461810129595456
THD|0.5|Min1,0.82,14,"Exp(1)",0.5612500392671862
THD|0.5|Min1,0.82,14,"Cauchy(0,1)",0.11852450136749608
THD|0.5|Min1,0.82,14,"Pareto(1,0.5)",0.007646615268148317
THD|0.5|Min1,0.82,14,"LogNormal(0,3^2)",0.09606476903190055
THD|0.5|Min1,0.82,14,"Weibull(1,0.5)",0.32968361986607725
THD|0.5|Min1,0.82,14,"Exp(1) + Outliers",0.17975991154644083
THD|0.5|Min1,0.82,15,"Uniform(0,1)",1.418373714672133
THD|0.5|Min1,0.82,15,"Beta(2,10)",0.6194292368749797
THD|0.5|Min1,0.82,15,"Normal(0,1^2)",0.7573746988045065
THD|0.5|Min1,0.82,15,"Weibull(1,2)",0.6830090176624642
THD|0.5|Min1,0.82,15,"Exp(1)",0.4988238702551394
THD|0.5|Min1,0.82,15,"Cauchy(0,1)",0.0965727069608014
THD|0.5|Min1,0.82,15,"Pareto(1,0.5)",0.004392547977691029
THD|0.5|Min1,0.82,15,"LogNormal(0,3^2)",0.07475999158445538
THD|0.5|Min1,0.82,15,"Weibull(1,0.5)",0.28758734771446826
THD|0.5|Min1,0.82,15,"Exp(1) + Outliers",0.10327256121291854
THD|0.5|Min1,0.82,16,"Uniform(0,1)",1.464268850862191
THD|0.5|Min1,0.82,16,"Beta(2,10)",0.5607580066986921
THD|0.5|Min1,0.82,16,"Normal(0,1^2)",0.6699517925776965
THD|0.5|Min1,0.82,16,"Weibull(1,2)",0.6166122840050134
THD|0.5|Min1,0.82,16,"Exp(1)",0.4470462729703167
THD|0.5|Min1,0.82,16,"Cauchy(0,1)",0.09047800042796711
THD|0.5|Min1,0.82,16,"Pareto(1,0.5)",0.007662437253570605
THD|0.5|Min1,0.82,16,"LogNormal(0,3^2)",0.05326069415126923
THD|0.5|Min1,0.82,16,"Weibull(1,0.5)",0.2402540673336619
THD|0.5|Min1,0.82,16,"Exp(1) + Outliers",0.06457165719004546
THD|0.5|Min1,0.82,17,"Uniform(0,1)",1.594162279912692
THD|0.5|Min1,0.82,17,"Beta(2,10)",0.782101464175266
THD|0.5|Min1,0.82,17,"Normal(0,1^2)",0.8985046215919475
THD|0.5|Min1,0.82,17,"Weibull(1,2)",0.8309881426789504
THD|0.5|Min1,0.82,17,"Exp(1)",0.6092788451572313
THD|0.5|Min1,0.82,17,"Cauchy(0,1)",0.13171101874772176
THD|0.5|Min1,0.82,17,"Pareto(1,0.5)",0.005930602374685078
THD|0.5|Min1,0.82,17,"LogNormal(0,3^2)",0.07644204510535883
THD|0.5|Min1,0.82,17,"Weibull(1,0.5)",0.35915174026406077
THD|0.5|Min1,0.82,17,"Exp(1) + Outliers",0.11552177832877061
THD|0.5|Min1,0.82,18,"Uniform(0,1)",1.5661267461350208
THD|0.5|Min1,0.82,18,"Beta(2,10)",0.7392421469716689
THD|0.5|Min1,0.82,18,"Normal(0,1^2)",0.8594104368576422
THD|0.5|Min1,0.82,18,"Weibull(1,2)",0.7686354509226845
THD|0.5|Min1,0.82,18,"Exp(1)",0.5827106972552744
THD|0.5|Min1,0.82,18,"Cauchy(0,1)",0.12051431085996658
THD|0.5|Min1,0.82,18,"Pareto(1,0.5)",0.005057248843208838
THD|0.5|Min1,0.82,18,"LogNormal(0,3^2)",0.07299340485338347
THD|0.5|Min1,0.82,18,"Weibull(1,0.5)",0.33467171153202285
THD|0.5|Min1,0.82,18,"Exp(1) + Outliers",0.07873976688326913
THD|0.5|Min1,0.82,19,"Uniform(0,1)",1.4633943824323448
THD|0.5|Min1,0.82,19,"Beta(2,10)",0.6452599962113033
THD|0.5|Min1,0.82,19,"Normal(0,1^2)",0.7565895284823082
THD|0.5|Min1,0.82,19,"Weibull(1,2)",0.7146236462500588
THD|0.5|Min1,0.82,19,"Exp(1)",0.5029784159542231
THD|0.5|Min1,0.82,19,"Cauchy(0,1)",0.10127055538687357
THD|0.5|Min1,0.82,19,"Pareto(1,0.5)",0.0036424896657949162
THD|0.5|Min1,0.82,19,"LogNormal(0,3^2)",0.05517309851027703
THD|0.5|Min1,0.82,19,"Weibull(1,0.5)",0.28651971495623296
THD|0.5|Min1,0.82,19,"Exp(1) + Outliers",0.0741616054419904
THD|0.5|Min1,0.82,20,"Uniform(0,1)",1.3431912742570937
THD|0.5|Min1,0.82,20,"Beta(2,10)",0.952655702046522
THD|0.5|Min1,0.82,20,"Normal(0,1^2)",1.0152944073062868
THD|0.5|Min1,0.82,20,"Weibull(1,2)",0.9982878319839729
THD|0.5|Min1,0.82,20,"Exp(1)",0.8455085170534616
THD|0.5|Min1,0.82,20,"Cauchy(0,1)",0.4201623473169583
THD|0.5|Min1,0.82,20,"Pareto(1,0.5)",0.21038657737017954
THD|0.5|Min1,0.82,20,"LogNormal(0,3^2)",0.2891894381060128
THD|0.5|Min1,0.82,20,"Weibull(1,0.5)",0.638734812470228
THD|0.5|Min1,0.82,20,"Exp(1) + Outliers",0.24269202481151428
THD|0.5|Min1,0.83,2,"Uniform(0,1)",1.166631492829007
THD|0.5|Min1,0.83,2,"Beta(2,10)",0.9712458693720758
THD|0.5|Min1,0.83,2,"Normal(0,1^2)",1.0985163047737456
THD|0.5|Min1,0.83,2,"Weibull(1,2)",1.0129997454485808
THD|0.5|Min1,0.83,2,"Exp(1)",0.8528214909664871
THD|0.5|Min1,0.83,2,"Cauchy(0,1)",0.7102066691111032
THD|0.5|Min1,0.83,2,"Pareto(1,0.5)",0.6889015941463908
THD|0.5|Min1,0.83,2,"LogNormal(0,3^2)",0.6888364970708262
THD|0.5|Min1,0.83,2,"Weibull(1,0.5)",0.7007999266790482
THD|0.5|Min1,0.83,2,"Exp(1) + Outliers",0.6895322838563415
THD|0.5|Min1,0.83,3,"Uniform(0,1)",1.378921327361724
THD|0.5|Min1,0.83,3,"Beta(2,10)",0.8200041034720857
THD|0.5|Min1,0.83,3,"Normal(0,1^2)",1.0145944026494533
THD|0.5|Min1,0.83,3,"Weibull(1,2)",0.9025227057198314
THD|0.5|Min1,0.83,3,"Exp(1)",0.6424322983150699
THD|0.5|Min1,0.83,3,"Cauchy(0,1)",0.4369920920149431
THD|0.5|Min1,0.83,3,"Pareto(1,0.5)",0.43560124878778267
THD|0.5|Min1,0.83,3,"LogNormal(0,3^2)",0.43614667242166216
THD|0.5|Min1,0.83,3,"Weibull(1,0.5)",0.4684526556168689
THD|0.5|Min1,0.83,3,"Exp(1) + Outliers",0.4584449691075498
THD|0.5|Min1,0.83,4,"Uniform(0,1)",1.632002593651497
THD|0.5|Min1,0.83,4,"Beta(2,10)",0.6718888516329925
THD|0.5|Min1,0.83,4,"Normal(0,1^2)",0.8996481616315607
THD|0.5|Min1,0.83,4,"Weibull(1,2)",0.7331866698316887
THD|0.5|Min1,0.83,4,"Exp(1)",0.4588225916229253
THD|0.5|Min1,0.83,4,"Cauchy(0,1)",0.24078709553858083
THD|0.5|Min1,0.83,4,"Pareto(1,0.5)",0.2401009577141461
THD|0.5|Min1,0.83,4,"LogNormal(0,3^2)",0.24386858482338092
THD|0.5|Min1,0.83,4,"Weibull(1,0.5)",0.29196583169542684
THD|0.5|Min1,0.83,4,"Exp(1) + Outliers",0.2765699584542765
THD|0.5|Min1,0.83,5,"Uniform(0,1)",1.7905867740136514
THD|0.5|Min1,0.83,5,"Beta(2,10)",0.5366905323371631
THD|0.5|Min1,0.83,5,"Normal(0,1^2)",0.702227686920579
THD|0.5|Min1,0.83,5,"Weibull(1,2)",0.5997351142984477
THD|0.5|Min1,0.83,5,"Exp(1)",0.3498276362384092
THD|0.5|Min1,0.83,5,"Cauchy(0,1)",0.10425044107017559
THD|0.5|Min1,0.83,5,"Pareto(1,0.5)",0.1024264378295005
THD|0.5|Min1,0.83,5,"LogNormal(0,3^2)",0.10589627380500793
THD|0.5|Min1,0.83,5,"Weibull(1,0.5)",0.18007713912941925
THD|0.5|Min1,0.83,5,"Exp(1) + Outliers",0.15760402088515904
THD|0.5|Min1,0.83,6,"Uniform(0,1)",1.980849744601432
THD|0.5|Min1,0.83,6,"Beta(2,10)",0.7968207671949569
THD|0.5|Min1,0.83,6,"Normal(0,1^2)",0.9969848250019128
THD|0.5|Min1,0.83,6,"Weibull(1,2)",0.8609804170089824
THD|0.5|Min1,0.83,6,"Exp(1)",0.5215711634338218
THD|0.5|Min1,0.83,6,"Cauchy(0,1)",0.05731465596880183
THD|0.5|Min1,0.83,6,"Pareto(1,0.5)",0.05135951599134467
THD|0.5|Min1,0.83,6,"LogNormal(0,3^2)",0.055841407458844146
THD|0.5|Min1,0.83,6,"Weibull(1,0.5)",0.2202857011456728
THD|0.5|Min1,0.83,6,"Exp(1) + Outliers",0.18237108336597266
THD|0.5|Min1,0.83,7,"Uniform(0,1)",2.203895229457358
THD|0.5|Min1,0.83,7,"Beta(2,10)",0.7834146305722874
THD|0.5|Min1,0.83,7,"Normal(0,1^2)",0.9747254019466846
THD|0.5|Min1,0.83,7,"Weibull(1,2)",0.8529764237546634
THD|0.5|Min1,0.83,7,"Exp(1)",0.5006406049185887
THD|0.5|Min1,0.83,7,"Cauchy(0,1)",0.005287188890584099
THD|0.5|Min1,0.83,7,"Pareto(1,0.5)",3.8579581011182125E-06
THD|0.5|Min1,0.83,7,"LogNormal(0,3^2)",0.006740144662150892
THD|0.5|Min1,0.83,7,"Weibull(1,0.5)",0.20927528247974894
THD|0.5|Min1,0.83,7,"Exp(1) + Outliers",0.17182433182742038
THD|0.5|Min1,0.83,8,"Uniform(0,1)",2.0426149742636213
THD|0.5|Min1,0.83,8,"Beta(2,10)",0.6484956682187074
THD|0.5|Min1,0.83,8,"Normal(0,1^2)",0.7982550308010867
THD|0.5|Min1,0.83,8,"Weibull(1,2)",0.7266189361910749
THD|0.5|Min1,0.83,8,"Exp(1)",0.4269558230103141
THD|0.5|Min1,0.83,8,"Cauchy(0,1)",0.006076853422386268
THD|0.5|Min1,0.83,8,"Pareto(1,0.5)",5.134871694642796E-06
THD|0.5|Min1,0.83,8,"LogNormal(0,3^2)",0.004114949941426081
