TestName,TestKey,RunId,BuildId,Branch,Platform,Hardware,Timestamp,MetricId,Value,AgentName
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,56ca96d8-208f-4757-bc97-824ae35d4525,123983398,refs/heads/net212,Linux,blade,2021-06-13 08:04:54,idea.base_LaF_creation,5,rider-perf-blade-011
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,e668c09a-5e0e-4c82-b418-81b3f79bd63a,123983398,refs/heads/net212,Linux,blade,2021-06-13 08:05:27,idea.base_LaF_creation,6,rider-perf-blade-011
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,8861c9fd-901e-4ebc-8275-8eb3f336f4fe,123984776,refs/heads/net212,Linux,blade,2021-06-13 09:07:17,idea.base_LaF_creation,4,rider-perf-blade-011
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,df425ed1-7d67-47aa-87c2-4934fe254d78,123988443,refs/heads/net212,Linux,blade,2021-06-13 10:04:37,idea.base_LaF_creation,4,rider-perf-blade-011
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,8894f6f9-2179-4fa5-937d-5adb5130983a,123991038,refs/heads/net212,Linux,blade,2021-06-13 11:06:43,idea.base_LaF_creation,4,rider-perf-blade-011
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,c7d067df-681b-4a8e-af3c-90fd570af315,123994030,refs/heads/net212,Linux,blade,2021-06-13 12:05:23,idea.base_LaF_creation,6,rider-perf-blade-011
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,7bde3ea7-1daf-4dc0-b03c-8b0de635b318,123997096,refs/heads/net212,Linux,blade,2021-06-13 13:05:45,idea.base_LaF_creation,4,rider-perf-blade-011
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,6f470832-ac0f-4acf-9c33-93e65a505f1b,123997096,refs/heads/net212,Linux,blade,2021-06-13 13:06:18,idea.base_LaF_creation,6,rider-perf-blade-011
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,3ed718d8-f12b-4d79-b092-5523493278bb,123997500,refs/heads/net212,Linux,blade,2021-06-13 13:06:51,idea.base_LaF_creation,6,rider-perf-blade-014
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,b35434a6-d857-4307-813d-3544e4eb81f4,123999320,refs/heads/net212,Linux,blade,2021-06-13 14:04:32,idea.base_LaF_creation,4,rider-perf-blade-014
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,6c889848-e2c4-4075-bc29-866bc4f8f8bc,124002002,refs/heads/net212,Linux,blade,2021-06-13 15:06:17,idea.base_LaF_creation,4,rider-perf-blade-011
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,43c6d742-7be2-4bfc-ad93-306240e02c00,124007879,refs/heads/net212,Linux,blade,2021-06-13 16:05:03,idea.base_LaF_creation,6,rider-perf-blade-011
