estimator,quantile,n,distribution,efficiency
KOS-L4,0.3,5,"Exp(1)",0.5410624981210432
KOS-L4,0.3,5,"Cauchy(0,1)",0.03267522817444016
KOS-L4,0.3,5,"Pareto(1,0.5)",0.011766836055036211
KOS-L4,0.3,5,"LogNormal(0,3^2)",0.04020320983753407
KOS-L4,0.3,5,"Weibull(1,0.5)",0.29287097404403967
KOS-L4,0.3,5,"Exp(1) + Outliers",0.0019331008463606958
KOS-L4,0.3,6,"Uniform(0,1)",0.7800342860582913
KOS-L4,0.3,6,"Beta(2,10)",0.7159850218384386
KOS-L4,0.3,6,"Normal(0,1^2)",0.8989889418097338
KOS-L4,0.3,6,"Weibull(1,2)",0.765975607593726
KOS-L4,0.3,6,"Exp(1)",0.6083361410519795
KOS-L4,0.3,6,"Cauchy(0,1)",0.3785560325479672
KOS-L4,0.3,6,"Pareto(1,0.5)",0.1293893817510394
KOS-L4,0.3,6,"LogNormal(0,3^2)",0.2038074595842405
KOS-L4,0.3,6,"Weibull(1,0.5)",0.42063057824023675
KOS-L4,0.3,6,"Exp(1) + Outliers",0.04286256143974297
KOS-L4,0.3,7,"Uniform(0,1)",0.8521493183987568
KOS-L4,0.3,7,"Beta(2,10)",0.7821809428428764
KOS-L4,0.3,7,"Normal(0,1^2)",0.9444159254994351
KOS-L4,0.3,7,"Weibull(1,2)",0.8399128907084795
KOS-L4,0.3,7,"Exp(1)",0.6760106179284179
KOS-L4,0.3,7,"Cauchy(0,1)",1.0631099064265515
KOS-L4,0.3,7,"Pareto(1,0.5)",0.10112379057950999
KOS-L4,0.3,7,"LogNormal(0,3^2)",0.2177277130814993
KOS-L4,0.3,7,"Weibull(1,0.5)",0.45943905024927423
KOS-L4,0.3,7,"Exp(1) + Outliers",0.0007613862443899247
KOS-L4,0.3,8,"Uniform(0,1)",0.9224559126540997
KOS-L4,0.3,8,"Beta(2,10)",0.8469761268276651
KOS-L4,0.3,8,"Normal(0,1^2)",1.0173318774715983
KOS-L4,0.3,8,"Weibull(1,2)",0.9085506476548754
KOS-L4,0.3,8,"Exp(1)",0.7102940702017486
KOS-L4,0.3,8,"Cauchy(0,1)",1.011842310653489
KOS-L4,0.3,8,"Pareto(1,0.5)",0.2568863018179453
KOS-L4,0.3,8,"LogNormal(0,3^2)",0.27791998258476425
KOS-L4,0.3,8,"Weibull(1,0.5)",0.4951443626059182
KOS-L4,0.3,8,"Exp(1) + Outliers",0.6664841147079479
KOS-L4,0.3,9,"Uniform(0,1)",0.8479977777811216
KOS-L4,0.3,9,"Beta(2,10)",0.801323416293225
KOS-L4,0.3,9,"Normal(0,1^2)",0.9412172868536833
KOS-L4,0.3,9,"Weibull(1,2)",0.8639604500511822
KOS-L4,0.3,9,"Exp(1)",0.705650196187913
KOS-L4,0.3,9,"Cauchy(0,1)",1.237894154119559
KOS-L4,0.3,9,"Pareto(1,0.5)",0.3871279292283834
KOS-L4,0.3,9,"LogNormal(0,3^2)",0.3736067882626417
KOS-L4,0.3,9,"Weibull(1,0.5)",0.5301028831467434
KOS-L4,0.3,9,"Exp(1) + Outliers",0.6814149138282328
KOS-L4,0.3,10,"Uniform(0,1)",0.8617332943154028
KOS-L4,0.3,10,"Beta(2,10)",0.8334791466159832
KOS-L4,0.3,10,"Normal(0,1^2)",0.9474639952195808
KOS-L4,0.3,10,"Weibull(1,2)",0.8746912291556356
KOS-L4,0.3,10,"Exp(1)",0.7435717933726503
KOS-L4,0.3,10,"Cauchy(0,1)",1.2601907797395338
KOS-L4,0.3,10,"Pareto(1,0.5)",0.47812697963129636
KOS-L4,0.3,10,"LogNormal(0,3^2)",0.4075872539751506
KOS-L4,0.3,10,"Weibull(1,0.5)",0.5697317311920908
KOS-L4,0.3,10,"Exp(1) + Outliers",0.7279456468353335
KOS-L4,0.3,11,"Uniform(0,1)",0.9500820157127013
KOS-L4,0.3,11,"Beta(2,10)",0.9143361073128663
KOS-L4,0.3,11,"Normal(0,1^2)",1.0425552902039839
KOS-L4,0.3,11,"Weibull(1,2)",0.9626809331634163
KOS-L4,0.3,11,"Exp(1)",0.8107421030682858
KOS-L4,0.3,11,"Cauchy(0,1)",1.1974016355081405
KOS-L4,0.3,11,"Pareto(1,0.5)",0.44334465274158336
KOS-L4,0.3,11,"LogNormal(0,3^2)",0.40089290403899625
KOS-L4,0.3,11,"Weibull(1,0.5)",0.60043632510521
KOS-L4,0.3,11,"Exp(1) + Outliers",0.7773406823850202
KOS-L4,0.3,12,"Uniform(0,1)",0.8896113773119536
KOS-L4,0.3,12,"Beta(2,10)",0.863684791624411
KOS-L4,0.3,12,"Normal(0,1^2)",0.9831111780894386
KOS-L4,0.3,12,"Weibull(1,2)",0.9032318750809045
KOS-L4,0.3,12,"Exp(1)",0.7695666742075038
KOS-L4,0.3,12,"Cauchy(0,1)",1.2561601326893164
KOS-L4,0.3,12,"Pareto(1,0.5)",0.5037174701951544
KOS-L4,0.3,12,"LogNormal(0,3^2)",0.5089357001962121
KOS-L4,0.3,12,"Weibull(1,0.5)",0.611765205996518
KOS-L4,0.3,12,"Exp(1) + Outliers",0.7567541122508411
KOS-L4,0.3,13,"Uniform(0,1)",0.8813770365308864
KOS-L4,0.3,13,"Beta(2,10)",0.8454641658622325
KOS-L4,0.3,13,"Normal(0,1^2)",0.9474281324813972
KOS-L4,0.3,13,"Weibull(1,2)",0.8867283126933196
KOS-L4,0.3,13,"Exp(1)",0.7704132786499479
KOS-L4,0.3,13,"Cauchy(0,1)",1.2058914053110876
KOS-L4,0.3,13,"Pareto(1,0.5)",0.587095849448985
KOS-L4,0.3,13,"LogNormal(0,3^2)",0.5368209649393328
KOS-L4,0.3,13,"Weibull(1,0.5)",0.6401468522829057
KOS-L4,0.3,13,"Exp(1) + Outliers",0.7690877649413497
KOS-L4,0.3,14,"Uniform(0,1)",0.9276169416455038
KOS-L4,0.3,14,"Beta(2,10)",0.9052466104071198
KOS-L4,0.3,14,"Normal(0,1^2)",1.015476017710414
KOS-L4,0.3,14,"Weibull(1,2)",0.9445620404399608
KOS-L4,0.3,14,"Exp(1)",0.8316875242599067
KOS-L4,0.3,14,"Cauchy(0,1)",1.2512372495426218
KOS-L4,0.3,14,"Pareto(1,0.5)",0.5766216899344926
KOS-L4,0.3,14,"LogNormal(0,3^2)",0.5693986986333976
KOS-L4,0.3,14,"Weibull(1,0.5)",0.6596134957890561
KOS-L4,0.3,14,"Exp(1) + Outliers",0.8174269173256069
KOS-L4,0.3,15,"Uniform(0,1)",0.9299353360872742
KOS-L4,0.3,15,"Beta(2,10)",0.9116049574237535
KOS-L4,0.3,15,"Normal(0,1^2)",1.0071681430718624
KOS-L4,0.3,15,"Weibull(1,2)",0.9350003769904405
KOS-L4,0.3,15,"Exp(1)",0.8183951217993017
KOS-L4,0.3,15,"Cauchy(0,1)",1.2123860849573693
KOS-L4,0.3,15,"Pareto(1,0.5)",0.6347158150770671
KOS-L4,0.3,15,"LogNormal(0,3^2)",0.5508140781854518
KOS-L4,0.3,15,"Weibull(1,0.5)",0.657916422805684
KOS-L4,0.3,15,"Exp(1) + Outliers",0.802369052837903
KOS-L4,0.31,2,"Uniform(0,1)",0.7669190501534782
KOS-L4,0.31,2,"Beta(2,10)",0.6729521249717447
KOS-L4,0.31,2,"Normal(0,1^2)",0.8168790761814266
KOS-L4,0.31,2,"Weibull(1,2)",0.7014201307066118
KOS-L4,0.31,2,"Exp(1)",0.6084075101696473
KOS-L4,0.31,2,"Cauchy(0,1)",1.374403617496896
KOS-L4,0.31,2,"Pareto(1,0.5)",0.38440856986197
KOS-L4,0.31,2,"LogNormal(0,3^2)",0.3870241308930896
KOS-L4,0.31,2,"Weibull(1,0.5)",0.48249005044049587
KOS-L4,0.31,2,"Exp(1) + Outliers",0.4272655725854644
KOS-L4,0.31,3,"Uniform(0,1)",0.718508863828595
KOS-L4,0.31,3,"Beta(2,10)",0.5122794023382532
KOS-L4,0.31,3,"Normal(0,1^2)",0.713583294881682
KOS-L4,0.31,3,"Weibull(1,2)",0.5681251006718651
KOS-L4,0.31,3,"Exp(1)",0.3869573129400505
KOS-L4,0.31,3,"Cauchy(0,1)",1.0217945099802572
KOS-L4,0.31,3,"Pareto(1,0.5)",2.107648401298973E-06
KOS-L4,0.31,3,"LogNormal(0,3^2)",0.002559133177089431
KOS-L4,0.31,3,"Weibull(1,0.5)",0.16144918073619657
KOS-L4,0.31,3,"Exp(1) + Outliers",0.07877239752577589
KOS-L4,0.31,4,"Uniform(0,1)",0.9015342876056506
KOS-L4,0.31,4,"Beta(2,10)",0.6816890369318358
KOS-L4,0.31,4,"Normal(0,1^2)",0.9538018031216408
KOS-L4,0.31,4,"Weibull(1,2)",0.7605619429440417
KOS-L4,0.31,4,"Exp(1)",0.48866907907155577
KOS-L4,0.31,4,"Cauchy(0,1)",0.10268496655232134
KOS-L4,0.31,4,"Pareto(1,0.5)",7.818729334817738E-07
KOS-L4,0.31,4,"LogNormal(0,3^2)",0.0009057865320676764
KOS-L4,0.31,4,"Weibull(1,0.5)",0.18893122816715902
KOS-L4,0.31,4,"Exp(1) + Outliers",2.6581827062550196E-06
KOS-L4,0.31,5,"Uniform(0,1)",0.8570934156223866
KOS-L4,0.31,5,"Beta(2,10)",0.7087839918344929
KOS-L4,0.31,5,"Normal(0,1^2)",0.9328976950562042
KOS-L4,0.31,5,"Weibull(1,2)",0.7742826249410383
KOS-L4,0.31,5,"Exp(1)",0.5584734550132566
KOS-L4,0.31,5,"Cauchy(0,1)",0.07974299205206174
KOS-L4,0.31,5,"Pareto(1,0.5)",0.017251543325123995
KOS-L4,0.31,5,"LogNormal(0,3^2)",0.06636664827115432
KOS-L4,0.31,5,"Weibull(1,0.5)",0.3207685973780474
KOS-L4,0.31,5,"Exp(1) + Outliers",0.000766047473118815
KOS-L4,0.31,6,"Uniform(0,1)",0.8123396530204081
KOS-L4,0.31,6,"Beta(2,10)",0.7338687330803684
KOS-L4,0.31,6,"Normal(0,1^2)",0.8959622590773817
KOS-L4,0.31,6,"Weibull(1,2)",0.789961303619471
KOS-L4,0.31,6,"Exp(1)",0.619637327497328
KOS-L4,0.31,6,"Cauchy(0,1)",0.4595921685156884
KOS-L4,0.31,6,"Pareto(1,0.5)",0.16005584140473772
KOS-L4,0.31,6,"LogNormal(0,3^2)",0.2004152855800598
KOS-L4,0.31,6,"Weibull(1,0.5)",0.452907658031037
KOS-L4,0.31,6,"Exp(1) + Outliers",0.00046687366352348944
KOS-L4,0.31,7,"Uniform(0,1)",0.9011614534598925
KOS-L4,0.31,7,"Beta(2,10)",0.8236837458783367
KOS-L4,0.31,7,"Normal(0,1^2)",0.97861542504113
KOS-L4,0.31,7,"Weibull(1,2)",0.8826375180725672
KOS-L4,0.31,7,"Exp(1)",0.701690567652541
KOS-L4,0.31,7,"Cauchy(0,1)",1.0162674984928066
KOS-L4,0.31,7,"Pareto(1,0.5)",0.20243775102137146
KOS-L4,0.31,7,"LogNormal(0,3^2)",0.1930574293235524
KOS-L4,0.31,7,"Weibull(1,0.5)",0.4829722693487833
KOS-L4,0.31,7,"Exp(1) + Outliers",0.009092228844627284
KOS-L4,0.31,8,"Uniform(0,1)",0.923536147944346
KOS-L4,0.31,8,"Beta(2,10)",0.8411423346378929
KOS-L4,0.31,8,"Normal(0,1^2)",1.0113999232691648
KOS-L4,0.31,8,"Weibull(1,2)",0.9007735586419975
KOS-L4,0.31,8,"Exp(1)",0.7259598773143916
KOS-L4,0.31,8,"Cauchy(0,1)",1.0271172255252843
KOS-L4,0.31,8,"Pareto(1,0.5)",0.2870083636788601
KOS-L4,0.31,8,"LogNormal(0,3^2)",0.24605482996341543
KOS-L4,0.31,8,"Weibull(1,0.5)",0.4945371710670955
KOS-L4,0.31,8,"Exp(1) + Outliers",0.6766133047282391
KOS-L4,0.31,9,"Uniform(0,1)",0.8636577956678675
KOS-L4,0.31,9,"Beta(2,10)",0.8191012071048271
KOS-L4,0.31,9,"Normal(0,1^2)",0.9580474571958747
KOS-L4,0.31,9,"Weibull(1,2)",0.8667120846267989
KOS-L4,0.31,9,"Exp(1)",0.7209363799824186
KOS-L4,0.31,9,"Cauchy(0,1)",1.209867399422258
KOS-L4,0.31,9,"Pareto(1,0.5)",0.4309172331236261
KOS-L4,0.31,9,"LogNormal(0,3^2)",0.3988777731273378
KOS-L4,0.31,9,"Weibull(1,0.5)",0.5608043234974034
KOS-L4,0.31,9,"Exp(1) + Outliers",0.6979790390015895
KOS-L4,0.31,10,"Uniform(0,1)",0.9078985666961196
KOS-L4,0.31,10,"Beta(2,10)",0.8593380173361314
KOS-L4,0.31,10,"Normal(0,1^2)",0.9780378058401822
KOS-L4,0.31,10,"Weibull(1,2)",0.8923924360705286
KOS-L4,0.31,10,"Exp(1)",0.7717735720917335
KOS-L4,0.31,10,"Cauchy(0,1)",1.1959857085105836
KOS-L4,0.31,10,"Pareto(1,0.5)",0.4356187024403657
KOS-L4,0.31,10,"LogNormal(0,3^2)",0.43801596508456037
KOS-L4,0.31,10,"Weibull(1,0.5)",0.5870928985099132
KOS-L4,0.31,10,"Exp(1) + Outliers",0.7461620243774971
KOS-L4,0.31,11,"Uniform(0,1)",0.9516303496939768
KOS-L4,0.31,11,"Beta(2,10)",0.8955963127967121
KOS-L4,0.31,11,"Normal(0,1^2)",1.0315328823634249
KOS-L4,0.31,11,"Weibull(1,2)",0.9445937066085531
KOS-L4,0.31,11,"Exp(1)",0.8110337682089916
KOS-L4,0.31,11,"Cauchy(0,1)",1.1785245314564345
KOS-L4,0.31,11,"Pareto(1,0.5)",0.47228921620629893
KOS-L4,0.31,11,"LogNormal(0,3^2)",0.41871088441265236
KOS-L4,0.31,11,"Weibull(1,0.5)",0.5990325473086678
KOS-L4,0.31,11,"Exp(1) + Outliers",0.7633435879863553
KOS-L4,0.31,12,"Uniform(0,1)",0.9003743147564038
KOS-L4,0.31,12,"Beta(2,10)",0.8743476871605624
KOS-L4,0.31,12,"Normal(0,1^2)",0.9692263968307852
KOS-L4,0.31,12,"Weibull(1,2)",0.9054625783995877
KOS-L4,0.31,12,"Exp(1)",0.7738540558955748
KOS-L4,0.31,12,"Cauchy(0,1)",1.2083023106430444
KOS-L4,0.31,12,"Pareto(1,0.5)",0.5533999764365539
KOS-L4,0.31,12,"LogNormal(0,3^2)",0.48215920433212506
KOS-L4,0.31,12,"Weibull(1,0.5)",0.623012880527473
KOS-L4,0.31,12,"Exp(1) + Outliers",0.763322875934836
KOS-L4,0.31,13,"Uniform(0,1)",0.903826436608395
KOS-L4,0.31,13,"Beta(2,10)",0.8798741232452327
KOS-L4,0.31,13,"Normal(0,1^2)",0.9833177949228646
KOS-L4,0.31,13,"Weibull(1,2)",0.9141485417251036
KOS-L4,0.31,13,"Exp(1)",0.8102759641189763
KOS-L4,0.31,13,"Cauchy(0,1)",1.1979225375811424
KOS-L4,0.31,13,"Pareto(1,0.5)",0.6209655404262716
KOS-L4,0.31,13,"LogNormal(0,3^2)",0.5344949324126963
KOS-L4,0.31,13,"Weibull(1,0.5)",0.6634831877653702
KOS-L4,0.31,13,"Exp(1) + Outliers",0.7949480361966684
KOS-L4,0.31,14,"Uniform(0,1)",0.9778475979520461
KOS-L4,0.31,14,"Beta(2,10)",0.9399057237274606
KOS-L4,0.31,14,"Normal(0,1^2)",1.0513751613096907
KOS-L4,0.31,14,"Weibull(1,2)",0.98480883611179
KOS-L4,0.31,14,"Exp(1)",0.8506205039273508
KOS-L4,0.31,14,"Cauchy(0,1)",1.2230942611974318
KOS-L4,0.31,14,"Pareto(1,0.5)",0.6261694634553757
KOS-L4,0.31,14,"LogNormal(0,3^2)",0.5519446573536705
KOS-L4,0.31,14,"Weibull(1,0.5)",0.6887348906004178
KOS-L4,0.31,14,"Exp(1) + Outliers",0.8473651213847184
KOS-L4,0.31,15,"Uniform(0,1)",0.9287680506534425
KOS-L4,0.31,15,"Beta(2,10)",0.9095962570787508
KOS-L4,0.31,15,"Normal(0,1^2)",0.9946840415451159
KOS-L4,0.31,15,"Weibull(1,2)",0.932873683712886
KOS-L4,0.31,15,"Exp(1)",0.8220112825488858
KOS-L4,0.31,15,"Cauchy(0,1)",1.195885444103552
KOS-L4,0.31,15,"Pareto(1,0.5)",0.62473228622495
KOS-L4,0.31,15,"LogNormal(0,3^2)",0.5769211943528321
KOS-L4,0.31,15,"Weibull(1,0.5)",0.6976763245655357
KOS-L4,0.31,15,"Exp(1) + Outliers",0.810810774813942
KOS-L4,0.32,2,"Uniform(0,1)",0.7865453671799979
KOS-L4,0.32,2,"Beta(2,10)",0.6846619971675078
KOS-L4,0.32,2,"Normal(0,1^2)",0.8218570225941059
KOS-L4,0.32,2,"Weibull(1,2)",0.7174097628711549
KOS-L4,0.32,2,"Exp(1)",0.6109426761838924
KOS-L4,0.32,2,"Cauchy(0,1)",0.8229139204414232
KOS-L4,0.32,2,"Pareto(1,0.5)",0.40961409513101704
KOS-L4,0.32,2,"LogNormal(0,3^2)",0.4121170649044999
KOS-L4,0.32,2,"Weibull(1,0.5)",0.5098649020131395
KOS-L4,0.32,2,"Exp(1) + Outliers",0.4271481653753617
KOS-L4,0.32,3,"Uniform(0,1)",0.7539207871268928
KOS-L4,0.32,3,"Beta(2,10)",0.5353808774303164
KOS-L4,0.32,3,"Normal(0,1^2)",0.748466950680663
KOS-L4,0.32,3,"Weibull(1,2)",0.5938716132114966
KOS-L4,0.32,3,"Exp(1)",0.3962391183384557
KOS-L4,0.32,3,"Cauchy(0,1)",0.3278340555503377
KOS-L4,0.32,3,"Pareto(1,0.5)",7.073806092554372E-07
KOS-L4,0.32,3,"LogNormal(0,3^2)",0.002055323542504835
KOS-L4,0.32,3,"Weibull(1,0.5)",0.1807976537064436
KOS-L4,0.32,3,"Exp(1) + Outliers",0.07450013636724033
KOS-L4,0.32,4,"Uniform(0,1)",0.9702435318268777
KOS-L4,0.32,4,"Beta(2,10)",0.7058732766338789
KOS-L4,0.32,4,"Normal(0,1^2)",0.9728188782281388
KOS-L4,0.32,4,"Weibull(1,2)",0.8120046849103585
KOS-L4,0.32,4,"Exp(1)",0.5043614557332589
KOS-L4,0.32,4,"Cauchy(0,1)",0.04128144888712865
KOS-L4,0.32,4,"Pareto(1,0.5)",2.854091335035011E-08
KOS-L4,0.32,4,"LogNormal(0,3^2)",0.002112017246907128
KOS-L4,0.32,4,"Weibull(1,0.5)",0.20541337145234334
KOS-L4,0.32,4,"Exp(1) + Outliers",0.0010037304992872845
KOS-L4,0.32,5,"Uniform(0,1)",0.8695185078827817
KOS-L4,0.32,5,"Beta(2,10)",0.7154784362091101
KOS-L4,0.32,5,"Normal(0,1^2)",0.9827227967283662
KOS-L4,0.32,5,"Weibull(1,2)",0.8141997237100571
KOS-L4,0.32,5,"Exp(1)",0.5757264637750203
KOS-L4,0.32,5,"Cauchy(0,1)",0.025217497927166706
KOS-L4,0.32,5,"Pareto(1,0.5)",0.017450486484872896
KOS-L4,0.32,5,"LogNormal(0,3^2)",0.06933082792094397
KOS-L4,0.32,5,"Weibull(1,0.5)",0.30335042458435146
KOS-L4,0.32,5,"Exp(1) + Outliers",0.001992354916550287
KOS-L4,0.32,6,"Uniform(0,1)",0.8268382145740655
KOS-L4,0.32,6,"Beta(2,10)",0.759140867985568
KOS-L4,0.32,6,"Normal(0,1^2)",0.9205472406057275
KOS-L4,0.32,6,"Weibull(1,2)",0.8074932014201116
KOS-L4,0.32,6,"Exp(1)",0.6384723063915058
KOS-L4,0.32,6,"Cauchy(0,1)",0.6459992999073727
KOS-L4,0.32,6,"Pareto(1,0.5)",0.19532510253769578
KOS-L4,0.32,6,"LogNormal(0,3^2)",0.1872500542860063
KOS-L4,0.32,6,"Weibull(1,0.5)",0.4604393627065447
KOS-L4,0.32,6,"Exp(1) + Outliers",0.33286103640817033
KOS-L4,0.32,7,"Uniform(0,1)",0.9605668757155668
KOS-L4,0.32,7,"Beta(2,10)",0.8628733599804683
KOS-L4,0.32,7,"Normal(0,1^2)",1.040454739162401
KOS-L4,0.32,7,"Weibull(1,2)",0.9305827429617429
KOS-L4,0.32,7,"Exp(1)",0.7167841042613077
KOS-L4,0.32,7,"Cauchy(0,1)",0.8889917337106541
KOS-L4,0.32,7,"Pareto(1,0.5)",0.17254266098220483
KOS-L4,0.32,7,"LogNormal(0,3^2)",0.18343356089097607
KOS-L4,0.32,7,"Weibull(1,0.5)",0.48043778312996815
KOS-L4,0.32,7,"Exp(1) + Outliers",0.00036429264526633776
KOS-L4,0.32,8,"Uniform(0,1)",0.9069030522049547
KOS-L4,0.32,8,"Beta(2,10)",0.8412762695564908
KOS-L4,0.32,8,"Normal(0,1^2)",1.0290627236304142
KOS-L4,0.32,8,"Weibull(1,2)",0.9007229254494733
KOS-L4,0.32,8,"Exp(1)",0.7178220588156806
KOS-L4,0.32,8,"Cauchy(0,1)",0.9529022363632924
KOS-L4,0.32,8,"Pareto(1,0.5)",0.3001143180695539
KOS-L4,0.32,8,"LogNormal(0,3^2)",0.31730978468807675
KOS-L4,0.32,8,"Weibull(1,0.5)",0.5153191765880034
KOS-L4,0.32,8,"Exp(1) + Outliers",0.6992242766145861
KOS-L4,0.32,9,"Uniform(0,1)",0.881149595251509
KOS-L4,0.32,9,"Beta(2,10)",0.8343763811325218
KOS-L4,0.32,9,"Normal(0,1^2)",0.9567892392209836
KOS-L4,0.32,9,"Weibull(1,2)",0.8769431468645361
KOS-L4,0.32,9,"Exp(1)",0.73262162037647
KOS-L4,0.32,9,"Cauchy(0,1)",1.1775625697340568
KOS-L4,0.32,9,"Pareto(1,0.5)",0.43712504948354236
KOS-L4,0.32,9,"LogNormal(0,3^2)",0.40288523429039985
KOS-L4,0.32,9,"Weibull(1,0.5)",0.579714291800602
KOS-L4,0.32,9,"Exp(1) + Outliers",0.731983053687132
KOS-L4,0.32,10,"Uniform(0,1)",0.9466987061065137
KOS-L4,0.32,10,"Beta(2,10)",0.894292413525967
KOS-L4,0.32,10,"Normal(0,1^2)",1.0331237513185227
KOS-L4,0.32,10,"Weibull(1,2)",0.9408224830906664
KOS-L4,0.32,10,"Exp(1)",0.8140601921350289
KOS-L4,0.32,10,"Cauchy(0,1)",1.1437283508975584
KOS-L4,0.32,10,"Pareto(1,0.5)",0.47200587854562426
KOS-L4,0.32,10,"LogNormal(0,3^2)",0.4480085945831804
KOS-L4,0.32,10,"Weibull(1,0.5)",0.6045311987607105
KOS-L4,0.32,10,"Exp(1) + Outliers",0.7682065669142976
KOS-L4,0.32,11,"Uniform(0,1)",0.9316893955344949
KOS-L4,0.32,11,"Beta(2,10)",0.9050091736647226
KOS-L4,0.32,11,"Normal(0,1^2)",1.0195764596228434
KOS-L4,0.32,11,"Weibull(1,2)",0.9348809464466569
KOS-L4,0.32,11,"Exp(1)",0.8059040511693053
KOS-L4,0.32,11,"Cauchy(0,1)",1.1626302126904997
KOS-L4,0.32,11,"Pareto(1,0.5)",0.49141260144151766
KOS-L4,0.32,11,"LogNormal(0,3^2)",0.4562064315395195
KOS-L4,0.32,11,"Weibull(1,0.5)",0.6099363359721252
KOS-L4,0.32,11,"Exp(1) + Outliers",0.7785854808106303
KOS-L4,0.32,12,"Uniform(0,1)",0.9029936903266012
KOS-L4,0.32,12,"Beta(2,10)",0.8738788441584626
KOS-L4,0.32,12,"Normal(0,1^2)",0.9748066574082228
KOS-L4,0.32,12,"Weibull(1,2)",0.9184542517721459
KOS-L4,0.32,12,"Exp(1)",0.7993543999253993
KOS-L4,0.32,12,"Cauchy(0,1)",1.1972224333511914
KOS-L4,0.32,12,"Pareto(1,0.5)",0.5529841372123622
KOS-L4,0.32,12,"LogNormal(0,3^2)",0.5368358765028868
KOS-L4,0.32,12,"Weibull(1,0.5)",0.6628685717785542
KOS-L4,0.32,12,"Exp(1) + Outliers",0.7768262087552745
KOS-L4,0.32,13,"Uniform(0,1)",0.9698480911615572
KOS-L4,0.32,13,"Beta(2,10)",0.918597842209481
KOS-L4,0.32,13,"Normal(0,1^2)",1.0128326239510772
KOS-L4,0.32,13,"Weibull(1,2)",0.9516796746721772
KOS-L4,0.32,13,"Exp(1)",0.8350654816515432
KOS-L4,0.32,13,"Cauchy(0,1)",1.1687189067938473
KOS-L4,0.32,13,"Pareto(1,0.5)",0.5970877819518591
KOS-L4,0.32,13,"LogNormal(0,3^2)",0.5198771918523869
KOS-L4,0.32,13,"Weibull(1,0.5)",0.6928045470402977
KOS-L4,0.32,13,"Exp(1) + Outliers",0.822760199109774
KOS-L4,0.32,14,"Uniform(0,1)",0.9547887196773186
KOS-L4,0.32,14,"Beta(2,10)",0.9250805042359765
KOS-L4,0.32,14,"Normal(0,1^2)",1.0249749212126942
KOS-L4,0.32,14,"Weibull(1,2)",0.9736774036179855
KOS-L4,0.32,14,"Exp(1)",0.8456702383055836
KOS-L4,0.32,14,"Cauchy(0,1)",1.1667237800678143
KOS-L4,0.32,14,"Pareto(1,0.5)",0.5965452467671277
KOS-L4,0.32,14,"LogNormal(0,3^2)",0.5759440048954666
KOS-L4,0.32,14,"Weibull(1,0.5)",0.6923503108796324
KOS-L4,0.32,14,"Exp(1) + Outliers",0.8299925958561287
KOS-L4,0.32,15,"Uniform(0,1)",0.9289420373589282
KOS-L4,0.32,15,"Beta(2,10)",0.897147262286731
KOS-L4,0.32,15,"Normal(0,1^2)",0.9964251454964785
KOS-L4,0.32,15,"Weibull(1,2)",0.9355265069292505
KOS-L4,0.32,15,"Exp(1)",0.8360945714662743
KOS-L4,0.32,15,"Cauchy(0,1)",1.167530509240096
KOS-L4,0.32,15,"Pareto(1,0.5)",0.657674843201284
KOS-L4,0.32,15,"LogNormal(0,3^2)",0.5929692421646454
KOS-L4,0.32,15,"Weibull(1,0.5)",0.7026305673620705
KOS-L4,0.32,15,"Exp(1) + Outliers",0.827042467091333
KOS-L4,0.33,2,"Uniform(0,1)",0.7975046924505633
KOS-L4,0.33,2,"Beta(2,10)",0.6959234224315308
KOS-L4,0.33,2,"Normal(0,1^2)",0.8443767471709704
KOS-L4,0.33,2,"Weibull(1,2)",0.7306343211206091
KOS-L4,0.33,2,"Exp(1)",0.627097666279688
KOS-L4,0.33,2,"Cauchy(0,1)",1.150715931080521
KOS-L4,0.33,2,"Pareto(1,0.5)",0.43562799029355076
KOS-L4,0.33,2,"LogNormal(0,3^2)",0.4372276992267906
KOS-L4,0.33,2,"Weibull(1,0.5)",0.5272900776878995
KOS-L4,0.33,2,"Exp(1) + Outliers",0.44151076185802296
KOS-L4,0.33,3,"Uniform(0,1)",0.7926466236481192
KOS-L4,0.33,3,"Beta(2,10)",0.5622863651348021
KOS-L4,0.33,3,"Normal(0,1^2)",0.7681511091318711
KOS-L4,0.33,3,"Weibull(1,2)",0.6145246656449148
KOS-L4,0.33,3,"Exp(1)",0.41538096562845234
KOS-L4,0.33,3,"Cauchy(0,1)",0.5056483280294775
KOS-L4,0.33,3,"Pareto(1,0.5)",5.512716385682855E-06
KOS-L4,0.33,3,"LogNormal(0,3^2)",0.0017937010033067342
KOS-L4,0.33,3,"Weibull(1,0.5)",0.19575616012871117
KOS-L4,0.33,3,"Exp(1) + Outliers",0.059926627294618486
KOS-L4,0.33,4,"Uniform(0,1)",1.022271852053846
KOS-L4,0.33,4,"Beta(2,10)",0.748078926683439
KOS-L4,0.33,4,"Normal(0,1^2)",1.0273257290143145
KOS-L4,0.33,4,"Weibull(1,2)",0.8209377234895765
KOS-L4,0.33,4,"Exp(1)",0.527773483902795
KOS-L4,0.33,4,"Cauchy(0,1)",0.01837950471336705
KOS-L4,0.33,4,"Pareto(1,0.5)",1.0010879654092619E-07
KOS-L4,0.33,4,"LogNormal(0,3^2)",0.0012916999514327571
KOS-L4,0.33,4,"Weibull(1,0.5)",0.20328196523362946
