estimator,quantile,n,distribution,efficiency
THD|0.01,0.7,32,"Beta(2,10)",1.1079155726628882
THD|0.01,0.7,32,"Uniform(0,1)",1.2499065562995635
THD|0.01,0.7,32,"Normal(0,1^2)",1.1540106482888255
THD|0.01,0.7,32,"Weibull(1,2)",1.1236378974108217
THD|0.01,0.7,32,"Cauchy(0,1)",0.778584543840484
THD|0.01,0.7,32,"Pareto(1,0.5)",0.2934310401910722
THD|0.01,0.7,32,"LogNormal(0,3^2)",0.4142207771006213
THD|0.01,0.7,32,"Exp(1) + Outliers",0.0005187881277366672
THD|0.01,0.7,33,"Beta(2,10)",1.101994972568398
THD|0.01,0.7,33,"Uniform(0,1)",1.2300563919639795
THD|0.01,0.7,33,"Normal(0,1^2)",1.1457660589303955
THD|0.01,0.7,33,"Weibull(1,2)",1.1235933711029844
THD|0.01,0.7,33,"Cauchy(0,1)",0.7915927349268479
THD|0.01,0.7,33,"Pareto(1,0.5)",0.3192186596738558
THD|0.01,0.7,33,"LogNormal(0,3^2)",0.4620950217273611
THD|0.01,0.7,33,"Exp(1) + Outliers",0.0016099035544046686
THD|0.01,0.7,34,"Beta(2,10)",1.126263931136555
THD|0.01,0.7,34,"Uniform(0,1)",1.2706106821036838
THD|0.01,0.7,34,"Normal(0,1^2)",1.1602133671878676
THD|0.01,0.7,34,"Weibull(1,2)",1.13083950127595
THD|0.01,0.7,34,"Cauchy(0,1)",0.8067236240729472
THD|0.01,0.7,34,"Pareto(1,0.5)",0.34387255025786456
THD|0.01,0.7,34,"LogNormal(0,3^2)",0.4565020923331904
THD|0.01,0.7,34,"Exp(1) + Outliers",0.001033142219071242
THD|0.01,0.7,35,"Beta(2,10)",1.1257682116965884
THD|0.01,0.7,35,"Uniform(0,1)",1.2445071457783194
THD|0.01,0.7,35,"Normal(0,1^2)",1.1518240078887017
THD|0.01,0.7,35,"Weibull(1,2)",1.1382636388755798
THD|0.01,0.7,35,"Cauchy(0,1)",0.8140670345820671
THD|0.01,0.7,35,"Pareto(1,0.5)",0.37038490969027865
THD|0.01,0.7,35,"LogNormal(0,3^2)",0.46476936858563783
THD|0.01,0.7,35,"Exp(1) + Outliers",0.0012032208612329605
THD|0.01,0.7,36,"Beta(2,10)",1.1059738775452173
THD|0.01,0.7,36,"Uniform(0,1)",1.2247252449340837
THD|0.01,0.7,36,"Normal(0,1^2)",1.142497990787555
THD|0.01,0.7,36,"Weibull(1,2)",1.1268531479324104
THD|0.01,0.7,36,"Cauchy(0,1)",0.8222694094233116
THD|0.01,0.7,36,"Pareto(1,0.5)",0.3893415399932591
THD|0.01,0.7,36,"LogNormal(0,3^2)",0.4526764233876607
THD|0.01,0.7,36,"Exp(1) + Outliers",0.0015334658584123854
THD|0.01,0.7,37,"Beta(2,10)",1.114779457712356
THD|0.01,0.7,37,"Uniform(0,1)",1.2476333049291193
THD|0.01,0.7,37,"Normal(0,1^2)",1.1512622705932425
THD|0.01,0.7,37,"Weibull(1,2)",1.1397123803716283
THD|0.01,0.7,37,"Cauchy(0,1)",0.8027534928458924
THD|0.01,0.7,37,"Pareto(1,0.5)",0.36837167407973764
THD|0.01,0.7,37,"LogNormal(0,3^2)",0.4674050395626636
THD|0.01,0.7,37,"Exp(1) + Outliers",0.0021029715403657447
THD|0.01,0.7,38,"Beta(2,10)",1.1108820034042215
THD|0.01,0.7,38,"Uniform(0,1)",1.2360832757971167
THD|0.01,0.7,38,"Normal(0,1^2)",1.159753186715829
THD|0.01,0.7,38,"Weibull(1,2)",1.142216148104964
THD|0.01,0.7,38,"Cauchy(0,1)",0.8544944559485158
THD|0.01,0.7,38,"Pareto(1,0.5)",0.38697470730660377
THD|0.01,0.7,38,"LogNormal(0,3^2)",0.530891039426337
THD|0.01,0.7,38,"Exp(1) + Outliers",0.006395056773052728
THD|0.01,0.7,39,"Beta(2,10)",1.1187485295316384
THD|0.01,0.7,39,"Uniform(0,1)",1.2145693839555112
THD|0.01,0.7,39,"Normal(0,1^2)",1.1458650828768244
THD|0.01,0.7,39,"Weibull(1,2)",1.1189969444612442
THD|0.01,0.7,39,"Cauchy(0,1)",0.8348271386409903
THD|0.01,0.7,39,"Pareto(1,0.5)",0.43444646938164216
THD|0.01,0.7,39,"LogNormal(0,3^2)",0.49909942546582325
THD|0.01,0.7,39,"Exp(1) + Outliers",0.012280832282900337
THD|0.01,0.7,40,"Beta(2,10)",1.123203241824035
THD|0.01,0.7,40,"Uniform(0,1)",1.2083429604261005
THD|0.01,0.7,40,"Normal(0,1^2)",1.139902502673782
THD|0.01,0.7,40,"Weibull(1,2)",1.1335416218601897
THD|0.01,0.7,40,"Cauchy(0,1)",0.8463972877411703
THD|0.01,0.7,40,"Pareto(1,0.5)",0.4231266442680911
THD|0.01,0.7,40,"LogNormal(0,3^2)",0.49845901926667235
THD|0.01,0.7,40,"Exp(1) + Outliers",0.006392962236858205
THD|0.01,0.72,2,"Beta(2,10)",0.9205510584135679
THD|0.01,0.72,2,"Uniform(0,1)",1.0899390242411229
THD|0.01,0.72,2,"Normal(0,1^2)",1.029024846085418
THD|0.01,0.72,2,"Weibull(1,2)",0.9681971163290093
THD|0.01,0.72,2,"Cauchy(0,1)",0.8598984634433208
THD|0.01,0.72,2,"Pareto(1,0.5)",0.7776185252393301
THD|0.01,0.72,2,"LogNormal(0,3^2)",0.7780191859142551
THD|0.01,0.72,2,"Exp(1) + Outliers",0.7811983579385445
THD|0.01,0.72,3,"Beta(2,10)",0.8676543810536463
THD|0.01,0.72,3,"Uniform(0,1)",1.287841775510065
THD|0.01,0.72,3,"Normal(0,1^2)",1.0345849606323958
THD|0.01,0.72,3,"Weibull(1,2)",0.9364004346334796
THD|0.01,0.72,3,"Cauchy(0,1)",0.45989182702272263
THD|0.01,0.72,3,"Pareto(1,0.5)",0.4599997708828734
THD|0.01,0.72,3,"LogNormal(0,3^2)",0.461784129381164
THD|0.01,0.72,3,"Exp(1) + Outliers",0.48881599624313926
THD|0.01,0.72,4,"Beta(2,10)",0.9725274622292531
THD|0.01,0.72,4,"Uniform(0,1)",1.563113416877083
THD|0.01,0.72,4,"Normal(0,1^2)",1.1465976886899862
THD|0.01,0.72,4,"Weibull(1,2)",1.0722575238863319
THD|0.01,0.72,4,"Cauchy(0,1)",0.10910931332647066
THD|0.01,0.72,4,"Pareto(1,0.5)",0.10173895905441191
THD|0.01,0.72,4,"LogNormal(0,3^2)",0.11384817446418859
THD|0.01,0.72,4,"Exp(1) + Outliers",0.22771673483650812
THD|0.01,0.72,5,"Beta(2,10)",1.0501435090030131
THD|0.01,0.72,5,"Uniform(0,1)",1.6738799319945386
THD|0.01,0.72,5,"Normal(0,1^2)",1.244390112118109
THD|0.01,0.72,5,"Weibull(1,2)",1.1194987435041344
THD|0.01,0.72,5,"Cauchy(0,1)",0.009155689062238053
THD|0.01,0.72,5,"Pareto(1,0.5)",6.037527394092178E-06
THD|0.01,0.72,5,"LogNormal(0,3^2)",0.008423576816299141
THD|0.01,0.72,5,"Exp(1) + Outliers",0.16448072945187006
THD|0.01,0.72,6,"Beta(2,10)",0.9648229510826354
THD|0.01,0.72,6,"Uniform(0,1)",1.5187665972092892
THD|0.01,0.72,6,"Normal(0,1^2)",1.1523630030822503
THD|0.01,0.72,6,"Weibull(1,2)",1.0445066109349572
THD|0.01,0.72,6,"Cauchy(0,1)",0.008137788145496434
THD|0.01,0.72,6,"Pareto(1,0.5)",9.060816382496008E-06
THD|0.01,0.72,6,"LogNormal(0,3^2)",0.006768223824321597
THD|0.01,0.72,6,"Exp(1) + Outliers",0.18309523032903202
THD|0.01,0.72,7,"Beta(2,10)",1.004743505403512
THD|0.01,0.72,7,"Uniform(0,1)",1.5330121423381469
THD|0.01,0.72,7,"Normal(0,1^2)",1.1709021427615
THD|0.01,0.72,7,"Weibull(1,2)",1.0510922930747115
THD|0.01,0.72,7,"Cauchy(0,1)",0.007744685534365158
THD|0.01,0.72,7,"Pareto(1,0.5)",1.5810411339128932E-06
THD|0.01,0.72,7,"LogNormal(0,3^2)",0.006589065113896883
THD|0.01,0.72,7,"Exp(1) + Outliers",0.146315628452166
THD|0.01,0.72,8,"Beta(2,10)",1.1329015409753254
THD|0.01,0.72,8,"Uniform(0,1)",1.644992967022725
THD|0.01,0.72,8,"Normal(0,1^2)",1.278737922925558
THD|0.01,0.72,8,"Weibull(1,2)",1.1931474599773444
THD|0.01,0.72,8,"Cauchy(0,1)",0.005680931814730286
THD|0.01,0.72,8,"Pareto(1,0.5)",9.61274626207484E-07
THD|0.01,0.72,8,"LogNormal(0,3^2)",0.003490410097232271
THD|0.01,0.72,8,"Exp(1) + Outliers",0.06286381484995852
THD|0.01,0.72,9,"Beta(2,10)",1.0610485574995943
THD|0.01,0.72,9,"Uniform(0,1)",1.500812734135868
THD|0.01,0.72,9,"Normal(0,1^2)",1.1806843846746595
THD|0.01,0.72,9,"Weibull(1,2)",1.1270468303306336
THD|0.01,0.72,9,"Cauchy(0,1)",0.007960677538515195
THD|0.01,0.72,9,"Pareto(1,0.5)",1.4306677256068064E-06
THD|0.01,0.72,9,"LogNormal(0,3^2)",0.004995677593105547
THD|0.01,0.72,9,"Exp(1) + Outliers",0.08165429495707692
THD|0.01,0.72,10,"Beta(2,10)",1.0353061580002036
THD|0.01,0.72,10,"Uniform(0,1)",1.4394275436612338
THD|0.01,0.72,10,"Normal(0,1^2)",1.1688844901926554
THD|0.01,0.72,10,"Weibull(1,2)",1.091680850464894
THD|0.01,0.72,10,"Cauchy(0,1)",0.011011848574502285
THD|0.01,0.72,10,"Pareto(1,0.5)",5.698758055147306E-08
THD|0.01,0.72,10,"LogNormal(0,3^2)",0.010430599686972098
THD|0.01,0.72,10,"Exp(1) + Outliers",0.12479111364213158
THD|0.01,0.72,11,"Beta(2,10)",1.0604813647414535
THD|0.01,0.72,11,"Uniform(0,1)",1.4897248930099771
THD|0.01,0.72,11,"Normal(0,1^2)",1.1878255835351392
THD|0.01,0.72,11,"Weibull(1,2)",1.1173514307109063
THD|0.01,0.72,11,"Cauchy(0,1)",0.03407263126176292
THD|0.01,0.72,11,"Pareto(1,0.5)",3.875884107948178E-08
THD|0.01,0.72,11,"LogNormal(0,3^2)",0.01473728263612663
THD|0.01,0.72,11,"Exp(1) + Outliers",0.02799006104765886
THD|0.01,0.72,12,"Beta(2,10)",1.1542467997067054
THD|0.01,0.72,12,"Uniform(0,1)",1.5162027267880227
THD|0.01,0.72,12,"Normal(0,1^2)",1.2293124554527317
THD|0.01,0.72,12,"Weibull(1,2)",1.175817773504791
THD|0.01,0.72,12,"Cauchy(0,1)",0.04132127396862087
THD|0.01,0.72,12,"Pareto(1,0.5)",1.9545606794429417E-07
THD|0.01,0.72,12,"LogNormal(0,3^2)",0.012842400907683021
THD|0.01,0.72,12,"Exp(1) + Outliers",0.012056754198317213
THD|0.01,0.72,13,"Beta(2,10)",1.067182490653975
THD|0.01,0.72,13,"Uniform(0,1)",1.3899473830965439
THD|0.01,0.72,13,"Normal(0,1^2)",1.1790827264845192
THD|0.01,0.72,13,"Weibull(1,2)",1.1255838026383953
THD|0.01,0.72,13,"Cauchy(0,1)",0.04142678067391885
THD|0.01,0.72,13,"Pareto(1,0.5)",1.6116466518639887E-07
THD|0.01,0.72,13,"LogNormal(0,3^2)",0.024349112618748663
THD|0.01,0.72,13,"Exp(1) + Outliers",0.022360967292692775
THD|0.01,0.72,14,"Beta(2,10)",1.0636367768919663
THD|0.01,0.72,14,"Uniform(0,1)",1.378601585615506
THD|0.01,0.72,14,"Normal(0,1^2)",1.1579455927696416
THD|0.01,0.72,14,"Weibull(1,2)",1.1001643099452814
THD|0.01,0.72,14,"Cauchy(0,1)",0.10674337022149281
THD|0.01,0.72,14,"Pareto(1,0.5)",3.495752824552026E-08
THD|0.01,0.72,14,"LogNormal(0,3^2)",0.042225162973698875
THD|0.01,0.72,14,"Exp(1) + Outliers",0.04169396590456855
THD|0.01,0.72,15,"Beta(2,10)",1.1150195003396097
THD|0.01,0.72,15,"Uniform(0,1)",1.461664521341364
THD|0.01,0.72,15,"Normal(0,1^2)",1.2038036525914377
THD|0.01,0.72,15,"Weibull(1,2)",1.167162658198252
THD|0.01,0.72,15,"Cauchy(0,1)",0.1617852000615691
THD|0.01,0.72,15,"Pareto(1,0.5)",1.1741081485650098E-06
THD|0.01,0.72,15,"LogNormal(0,3^2)",0.01985787018381005
THD|0.01,0.72,15,"Exp(1) + Outliers",0.00218254344446895
THD|0.01,0.72,16,"Beta(2,10)",1.0949489697399881
THD|0.01,0.72,16,"Uniform(0,1)",1.393815867039899
THD|0.01,0.72,16,"Normal(0,1^2)",1.1977623358958955
THD|0.01,0.72,16,"Weibull(1,2)",1.1503106193040973
THD|0.01,0.72,16,"Cauchy(0,1)",0.18469014766094827
THD|0.01,0.72,16,"Pareto(1,0.5)",8.032502295392804E-07
THD|0.01,0.72,16,"LogNormal(0,3^2)",0.07215788476956048
THD|0.01,0.72,16,"Exp(1) + Outliers",0.0029117249826526893
THD|0.01,0.72,17,"Beta(2,10)",1.0827996421744226
THD|0.01,0.72,17,"Uniform(0,1)",1.3458709117345016
THD|0.01,0.72,17,"Normal(0,1^2)",1.1582030873662006
THD|0.01,0.72,17,"Weibull(1,2)",1.143996495164603
THD|0.01,0.72,17,"Cauchy(0,1)",0.400172000630051
THD|0.01,0.72,17,"Pareto(1,0.5)",0.008468745122256774
THD|0.01,0.72,17,"LogNormal(0,3^2)",0.14538461759812424
THD|0.01,0.72,17,"Exp(1) + Outliers",9.063677362216347E-06
THD|0.01,0.72,18,"Beta(2,10)",1.0868181069181733
THD|0.01,0.72,18,"Uniform(0,1)",1.3660388259729992
THD|0.01,0.72,18,"Normal(0,1^2)",1.1803629267033147
THD|0.01,0.72,18,"Weibull(1,2)",1.1311040608548546
THD|0.01,0.72,18,"Cauchy(0,1)",0.4396636054857501
THD|0.01,0.72,18,"Pareto(1,0.5)",0.00891997828840675
THD|0.01,0.72,18,"LogNormal(0,3^2)",0.1596263268338069
THD|0.01,0.72,18,"Exp(1) + Outliers",0.0004048432267652258
THD|0.01,0.72,19,"Beta(2,10)",1.1430066779991743
THD|0.01,0.72,19,"Uniform(0,1)",1.3980628557964394
THD|0.01,0.72,19,"Normal(0,1^2)",1.228298318732388
THD|0.01,0.72,19,"Weibull(1,2)",1.1715161287204743
THD|0.01,0.72,19,"Cauchy(0,1)",0.4798072171214323
THD|0.01,0.72,19,"Pareto(1,0.5)",0.015616409266753948
THD|0.01,0.72,19,"LogNormal(0,3^2)",0.17685761077576623
THD|0.01,0.72,19,"Exp(1) + Outliers",1.198052415974763E-05
THD|0.01,0.72,20,"Beta(2,10)",1.083475517159122
THD|0.01,0.72,20,"Uniform(0,1)",1.33609975249027
THD|0.01,0.72,20,"Normal(0,1^2)",1.171122714122612
THD|0.01,0.72,20,"Weibull(1,2)",1.1293717493512854
THD|0.01,0.72,20,"Cauchy(0,1)",0.4863474208845244
THD|0.01,0.72,20,"Pareto(1,0.5)",0.016640133083654984
THD|0.01,0.72,20,"LogNormal(0,3^2)",0.17257492884425701
THD|0.01,0.72,20,"Exp(1) + Outliers",1.741596300612799E-05
THD|0.01,0.72,21,"Beta(2,10)",1.0909355863702477
THD|0.01,0.72,21,"Uniform(0,1)",1.3351849121666772
THD|0.01,0.72,21,"Normal(0,1^2)",1.1531219984952696
THD|0.01,0.72,21,"Weibull(1,2)",1.116120468157666
THD|0.01,0.72,21,"Cauchy(0,1)",0.4666800773544726
THD|0.01,0.72,21,"Pareto(1,0.5)",0.015079387417113479
THD|0.01,0.72,21,"LogNormal(0,3^2)",0.22084490823058486
THD|0.01,0.72,21,"Exp(1) + Outliers",1.740278777021533E-05
THD|0.01,0.72,22,"Beta(2,10)",1.117993954876945
THD|0.01,0.72,22,"Uniform(0,1)",1.3597014103968748
THD|0.01,0.72,22,"Normal(0,1^2)",1.1747181864367982
THD|0.01,0.72,22,"Weibull(1,2)",1.1521205218875135
THD|0.01,0.72,22,"Cauchy(0,1)",0.5375826960644002
THD|0.01,0.72,22,"Pareto(1,0.5)",0.02783297556599367
THD|0.01,0.72,22,"LogNormal(0,3^2)",0.21688153505794755
THD|0.01,0.72,22,"Exp(1) + Outliers",2.8605897811349836E-05
THD|0.01,0.72,23,"Beta(2,10)",1.1296349677657345
THD|0.01,0.72,23,"Uniform(0,1)",1.3186491948548646
THD|0.01,0.72,23,"Normal(0,1^2)",1.1771860400063496
THD|0.01,0.72,23,"Weibull(1,2)",1.1439887137465472
THD|0.01,0.72,23,"Cauchy(0,1)",0.5895117859157379
THD|0.01,0.72,23,"Pareto(1,0.5)",0.028823458309485822
THD|0.01,0.72,23,"LogNormal(0,3^2)",0.24873937425351145
THD|0.01,0.72,23,"Exp(1) + Outliers",2.939380454994598E-05
THD|0.01,0.72,24,"Beta(2,10)",1.0847500106543992
THD|0.01,0.72,24,"Uniform(0,1)",1.3034694745306794
THD|0.01,0.72,24,"Normal(0,1^2)",1.1475839364109424
THD|0.01,0.72,24,"Weibull(1,2)",1.1273410013109788
THD|0.01,0.72,24,"Cauchy(0,1)",0.6131422662454524
THD|0.01,0.72,24,"Pareto(1,0.5)",0.11413474246257316
THD|0.01,0.72,24,"LogNormal(0,3^2)",0.28818531535525316
THD|0.01,0.72,24,"Exp(1) + Outliers",4.001907793029639E-05
THD|0.01,0.72,25,"Beta(2,10)",1.1106665868253591
THD|0.01,0.72,25,"Uniform(0,1)",1.2855737046992073
THD|0.01,0.72,25,"Normal(0,1^2)",1.1538806658194014
THD|0.01,0.72,25,"Weibull(1,2)",1.1378974558494623
THD|0.01,0.72,25,"Cauchy(0,1)",0.643825120065336
THD|0.01,0.72,25,"Pareto(1,0.5)",0.10262146510504908
THD|0.01,0.72,25,"LogNormal(0,3^2)",0.2932820774380867
THD|0.01,0.72,25,"Exp(1) + Outliers",6.568460987134112E-05
THD|0.01,0.72,26,"Beta(2,10)",1.1432388263456337
THD|0.01,0.72,26,"Uniform(0,1)",1.3524868638945664
THD|0.01,0.72,26,"Normal(0,1^2)",1.2102782524278815
THD|0.01,0.72,26,"Weibull(1,2)",1.1514912318722554
THD|0.01,0.72,26,"Cauchy(0,1)",0.666145675199269
THD|0.01,0.72,26,"Pareto(1,0.5)",0.14281141675243617
THD|0.01,0.72,26,"LogNormal(0,3^2)",0.29616916454269604
THD|0.01,0.72,26,"Exp(1) + Outliers",7.040850440377536E-05
THD|0.01,0.72,27,"Beta(2,10)",1.1085399953458102
THD|0.01,0.72,27,"Uniform(0,1)",1.3016970836121284
THD|0.01,0.72,27,"Normal(0,1^2)",1.1670619046492694
THD|0.01,0.72,27,"Weibull(1,2)",1.1428314177168795
THD|0.01,0.72,27,"Cauchy(0,1)",0.6559629037251806
THD|0.01,0.72,27,"Pareto(1,0.5)",0.16223198409604994
THD|0.01,0.72,27,"LogNormal(0,3^2)",0.3197069542058449
THD|0.01,0.72,27,"Exp(1) + Outliers",7.645704549118664E-05
THD|0.01,0.72,28,"Beta(2,10)",1.0960540725467605
THD|0.01,0.72,28,"Uniform(0,1)",1.2670021761840111
THD|0.01,0.72,28,"Normal(0,1^2)",1.1549747589756634
THD|0.01,0.72,28,"Weibull(1,2)",1.114584995183093
THD|0.01,0.72,28,"Cauchy(0,1)",0.6460306036721386
THD|0.01,0.72,28,"Pareto(1,0.5)",0.17433106144051305
THD|0.01,0.72,28,"LogNormal(0,3^2)",0.3436087379329553
THD|0.01,0.72,28,"Exp(1) + Outliers",0.00010009520587021238
THD|0.01,0.72,29,"Beta(2,10)",1.1328709970036488
THD|0.01,0.72,29,"Uniform(0,1)",1.2840371893008775
THD|0.01,0.72,29,"Normal(0,1^2)",1.1807862957313269
THD|0.01,0.72,29,"Weibull(1,2)",1.167100256774694
THD|0.01,0.72,29,"Cauchy(0,1)",0.701669455094
THD|0.01,0.72,29,"Pareto(1,0.5)",0.22589905544713074
THD|0.01,0.72,29,"LogNormal(0,3^2)",0.3739580126866711
THD|0.01,0.72,29,"Exp(1) + Outliers",0.00016459807905165556
THD|0.01,0.72,30,"Beta(2,10)",1.1308588339794738
THD|0.01,0.72,30,"Uniform(0,1)",1.3027419757625682
THD|0.01,0.72,30,"Normal(0,1^2)",1.1668586535748409
THD|0.01,0.72,30,"Weibull(1,2)",1.1468681170366266
THD|0.01,0.72,30,"Cauchy(0,1)",0.7072749830835589
THD|0.01,0.72,30,"Pareto(1,0.5)",0.21058256358240535
THD|0.01,0.72,30,"LogNormal(0,3^2)",0.3780118580587112
THD|0.01,0.72,30,"Exp(1) + Outliers",0.00015226895140886787
THD|0.01,0.72,31,"Beta(2,10)",1.1119856011662737
THD|0.01,0.72,31,"Uniform(0,1)",1.2644541743597293
THD|0.01,0.72,31,"Normal(0,1^2)",1.141566582244607
THD|0.01,0.72,31,"Weibull(1,2)",1.130097002873396
THD|0.01,0.72,31,"Cauchy(0,1)",0.7253600809717753
THD|0.01,0.72,31,"Pareto(1,0.5)",0.23485632763426031
THD|0.01,0.72,31,"LogNormal(0,3^2)",0.3993824638742946
THD|0.01,0.72,31,"Exp(1) + Outliers",0.0001700412835795645
THD|0.01,0.72,32,"Beta(2,10)",1.0987745881615347
THD|0.01,0.72,32,"Uniform(0,1)",1.2635102521624733
THD|0.01,0.72,32,"Normal(0,1^2)",1.1442906166195812
THD|0.01,0.72,32,"Weibull(1,2)",1.1367937125388419
THD|0.01,0.72,32,"Cauchy(0,1)",0.704642577443262
THD|0.01,0.72,32,"Pareto(1,0.5)",0.2535306971837444
THD|0.01,0.72,32,"LogNormal(0,3^2)",0.36700942063479586
THD|0.01,0.72,32,"Exp(1) + Outliers",0.0002011846609825136
THD|0.01,0.72,33,"Beta(2,10)",1.1404364268210838
THD|0.01,0.72,33,"Uniform(0,1)",1.279044285843776
THD|0.01,0.72,33,"Normal(0,1^2)",1.174674307827889
THD|0.01,0.72,33,"Weibull(1,2)",1.1587646458774785
THD|0.01,0.72,33,"Cauchy(0,1)",0.7564959154588209
THD|0.01,0.72,33,"Pareto(1,0.5)",0.2352717953430017
THD|0.01,0.72,33,"LogNormal(0,3^2)",0.394780478030655
THD|0.01,0.72,33,"Exp(1) + Outliers",0.0003037483906998124
THD|0.01,0.72,34,"Beta(2,10)",1.114727247645037
THD|0.01,0.72,34,"Uniform(0,1)",1.2558462950178926
THD|0.01,0.72,34,"Normal(0,1^2)",1.144765861583914
THD|0.01,0.72,34,"Weibull(1,2)",1.126383554541404
THD|0.01,0.72,34,"Cauchy(0,1)",0.7537757329167171
THD|0.01,0.72,34,"Pareto(1,0.5)",0.26886178052016807
THD|0.01,0.72,34,"LogNormal(0,3^2)",0.4144425287109973
THD|0.01,0.72,34,"Exp(1) + Outliers",0.00022407773074245512
THD|0.01,0.72,35,"Beta(2,10)",1.0922928920897086
THD|0.01,0.72,35,"Uniform(0,1)",1.2341405994816008
THD|0.01,0.72,35,"Normal(0,1^2)",1.1301137389021627
THD|0.01,0.72,35,"Weibull(1,2)",1.1247389298290669
THD|0.01,0.72,35,"Cauchy(0,1)",0.787069145386828
THD|0.01,0.72,35,"Pareto(1,0.5)",0.2810505286178598
THD|0.01,0.72,35,"LogNormal(0,3^2)",0.4490593056427228
THD|0.01,0.72,35,"Exp(1) + Outliers",0.0007397065719428282
THD|0.01,0.72,36,"Beta(2,10)",1.1052995929447733
THD|0.01,0.72,36,"Uniform(0,1)",1.2565792802836486
THD|0.01,0.72,36,"Normal(0,1^2)",1.1499120421114708
THD|0.01,0.72,36,"Weibull(1,2)",1.12406419814217
THD|0.01,0.72,36,"Cauchy(0,1)",0.7987742497468169
THD|0.01,0.72,36,"Pareto(1,0.5)",0.31609744907070497
THD|0.01,0.72,36,"LogNormal(0,3^2)",0.4377686874461207
THD|0.01,0.72,36,"Exp(1) + Outliers",0.000596944178799497
THD|0.01,0.72,37,"Beta(2,10)",1.1210731993321197
THD|0.01,0.72,37,"Uniform(0,1)",1.2569379276867434
THD|0.01,0.72,37,"Normal(0,1^2)",1.1569906955097873
THD|0.01,0.72,37,"Weibull(1,2)",1.1436256849870425
THD|0.01,0.72,37,"Cauchy(0,1)",0.7929493601449955
THD|0.01,0.72,37,"Pareto(1,0.5)",0.3364356021301684
THD|0.01,0.72,37,"LogNormal(0,3^2)",0.46987117332958
THD|0.01,0.72,37,"Exp(1) + Outliers",0.0007006262340903475
THD|0.01,0.72,38,"Beta(2,10)",1.0982714235424347
THD|0.01,0.72,38,"Uniform(0,1)",1.2314107629706752
THD|0.01,0.72,38,"Normal(0,1^2)",1.1482779281656996
THD|0.01,0.72,38,"Weibull(1,2)",1.1192742581647266
THD|0.01,0.72,38,"Cauchy(0,1)",0.7776405090038356
THD|0.01,0.72,38,"Pareto(1,0.5)",0.35812574195338526
THD|0.01,0.72,38,"LogNormal(0,3^2)",0.4464006837980099
THD|0.01,0.72,38,"Exp(1) + Outliers",0.000747713829153716
THD|0.01,0.72,39,"Beta(2,10)",1.098135481893617
THD|0.01,0.72,39,"Uniform(0,1)",1.2314200336072267
THD|0.01,0.72,39,"Normal(0,1^2)",1.1162972038967092
THD|0.01,0.72,39,"Weibull(1,2)",1.1096150214229414
THD|0.01,0.72,39,"Cauchy(0,1)",0.7779349930813022
THD|0.01,0.72,39,"Pareto(1,0.5)",0.3369778025925051
THD|0.01,0.72,39,"LogNormal(0,3^2)",0.4522443780248366
THD|0.01,0.72,39,"Exp(1) + Outliers",0.0010195247919223983
THD|0.01,0.72,40,"Beta(2,10)",1.130871626224668
THD|0.01,0.72,40,"Uniform(0,1)",1.2429132044507198
THD|0.01,0.72,40,"Normal(0,1^2)",1.1539729917401131
THD|0.01,0.72,40,"Weibull(1,2)",1.1413982311999755
THD|0.01,0.72,40,"Cauchy(0,1)",0.8176091568339681
THD|0.01,0.72,40,"Pareto(1,0.5)",0.39289140556036145
THD|0.01,0.72,40,"LogNormal(0,3^2)",0.5021028246360334
THD|0.01,0.72,40,"Exp(1) + Outliers",0.003944220940723509
THD|0.01,0.74,2,"Beta(2,10)",0.9445179811392815
THD|0.01,0.74,2,"Uniform(0,1)",1.0966118500188975
THD|0.01,0.74,2,"Normal(0,1^2)",1.0479053554383138
THD|0.01,0.74,2,"Weibull(1,2)",0.9711873782469795
THD|0.01,0.74,2,"Cauchy(0,1)",0.8574456458138271
THD|0.01,0.74,2,"Pareto(1,0.5)",0.7779900053875497
THD|0.01,0.74,2,"LogNormal(0,3^2)",0.7782697393889741
THD|0.01,0.74,2,"Exp(1) + Outliers",0.7801005982950534
THD|0.01,0.74,3,"Beta(2,10)",0.8890628504852418
THD|0.01,0.74,3,"Uniform(0,1)",1.272273100807537
THD|0.01,0.74,3,"Normal(0,1^2)",1.0392038750198214
THD|0.01,0.74,3,"Weibull(1,2)",0.9358864640210642
THD|0.01,0.74,3,"Cauchy(0,1)",0.4939241260560173
THD|0.01,0.74,3,"Pareto(1,0.5)",0.49016959845432523
THD|0.01,0.74,3,"LogNormal(0,3^2)",0.4928133396784025
THD|0.01,0.74,3,"Exp(1) + Outliers",0.523339874275583
THD|0.01,0.74,4,"Beta(2,10)",0.9001538038185251
THD|0.01,0.74,4,"Uniform(0,1)",1.560654818486677
THD|0.01,0.74,4,"Normal(0,1^2)",1.11203339917963
THD|0.01,0.74,4,"Weibull(1,2)",0.9932117389164828
THD|0.01,0.74,4,"Cauchy(0,1)",0.16594173619454808
THD|0.01,0.74,4,"Pareto(1,0.5)",0.15868986540161378
THD|0.01,0.74,4,"LogNormal(0,3^2)",0.16375528057356206
THD|0.01,0.74,4,"Exp(1) + Outliers",0.2375146785310754
THD|0.01,0.74,5,"Beta(2,10)",1.062098110716327
THD|0.01,0.74,5,"Uniform(0,1)",1.7756472725950625
THD|0.01,0.74,5,"Normal(0,1^2)",1.2815288615670781
